Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,51,29,.638,—,52,28,96.2,91.9
Boston Celtics,48,33,.593,3.5,47,34,96.4,94.3
Orlando Magic,43,37,.538,8.0,45,35,100.6,98.9
Philadelphia 76ers,43,38,.531,8.5,46,35,91.1,89.2
Washington Wizards,36,45,.444,15.5,36,45,92.5,94.0
Miami Heat,35,45,.438,16.0,35,45,87.1,88.7
New York Knicks,30,50,.375,21.0,28,52,91.4,95.3
Detroit Pistons,48,32,.600,—,45,35,93.9,92.2
Charlotte Hornets,42,38,.525,6.0,42,38,93.8,92.9
Toronto Raptors,41,39,.513,7.0,39,41,91.3,91.8
Indiana Pacers,40,40,.500,8.0,40,40,96.7,96.8
Milwaukee Bucks,40,40,.500,8.0,40,40,97.5,97.5
Atlanta Hawks,33,47,.413,15.0,28,52,94.2,98.3
Cleveland Cavaliers,29,51,.363,19.0,31,49,95.4,98.5
Chicago Bulls,21,60,.259,27.5,18,63,89.2,97.8
San Antonio Spurs,56,24,.700,—,57,23,96.9,90.9
Dallas Mavericks,56,24,.700,—,52,28,105.7,101.3
Minnesota Timberwolves,49,32,.605,7.5,50,31,99.3,96.0
Utah Jazz,44,36,.550,12.0,43,37,96.3,95.2
Houston Rockets,28,52,.350,28.0,27,53,92.8,97.3
Denver Nuggets,26,54,.325,30.0,23,57,92.1,98.3
Memphis Grizzlies,23,57,.288,33.0,20,60,89.9,97.3
Sacramento Kings,60,20,.750,—,60,20,104.5,96.7
Los Angeles Lakers,57,24,.704,3.5,59,22,101.2,94.1
Portland Trail Blazers,48,33,.593,12.5,49,32,96.7,93.8
Seattle SuperSonics,44,37,.543,16.5,49,32,97.6,94.7
Los Angeles Clippers,38,42,.475,22.0,38,42,95.6,96.2
Phoenix Suns,35,45,.438,25.0,38,42,95.5,96.1
Golden State Warriors,20,60,.250,40.0,26,54,97.5,102.9
