Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,16,7,.696,—,18,5,97.3,89.0
Boston Celtics,15,7,.682,0.5,13,9,97.8,95.0
Philadelphia 76ers,15,8,.652,1.0,14,9,94.8,91.8
Orlando Magic,13,11,.542,3.5,11,13,99.0,99.8
Washington Wizards,9,13,.409,6.5,11,11,89.1,88.6
New York Knicks,7,13,.350,7.5,8,12,92.8,95.2
Miami Heat,5,17,.227,10.5,6,16,83.2,89.8
Indiana Pacers,17,5,.773,—,16,6,98.1,91.8
New Orleans Hornets,17,7,.708,1.0,16,8,95.5,90.8
Detroit Pistons,14,7,.667,2.5,13,8,86.4,83.5
Milwaukee Bucks,10,12,.455,7.0,12,10,99.9,98.4
Atlanta Hawks,10,12,.455,7.0,9,13,96.2,98.2
Toronto Raptors,7,15,.318,10.0,6,16,88.1,94.8
Chicago Bulls,6,16,.273,11.0,6,16,92.6,99.7
Cleveland Cavaliers,4,20,.167,14.0,4,20,89.3,100.9
Dallas Mavericks,19,3,.864,—,19,3,105.5,93.5
San Antonio Spurs,14,9,.609,5.5,15,8,92.3,87.8
Minnesota Timberwolves,13,10,.565,6.5,11,12,95.8,96.0
Houston Rockets,12,9,.571,6.5,13,8,91.4,88.5
Utah Jazz,12,10,.545,7.0,13,9,94.2,91.2
Denver Nuggets,6,17,.261,13.5,4,19,79.4,87.9
Memphis Grizzlies,6,18,.250,14.0,7,17,94.8,100.6
Sacramento Kings,18,6,.750,—,18,6,99.3,92.0
Seattle SuperSonics,13,10,.565,4.5,13,10,94.4,93.1
Phoenix Suns,12,10,.545,5.0,10,12,88.4,89.9
Portland Trail Blazers,10,11,.476,6.5,11,10,89.8,88.9
Los Angeles Clippers,9,14,.391,8.5,9,14,92.9,96.4
Los Angeles Lakers,9,15,.375,9.0,10,14,94.1,96.8
Golden State Warriors,8,14,.364,9.0,10,12,98.5,100.3
