Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,32,14,.696,—,32,14,96.8,91.5
Boston Celtics,28,20,.583,5.0,27,21,95.8,93.9
Washington Wizards,25,21,.543,7.0,23,23,91.8,92.0
Orlando Magic,25,24,.510,8.5,29,20,100.0,97.6
Philadelphia 76ers,24,24,.500,9.0,26,22,89.9,88.6
New York Knicks,18,28,.391,14.0,17,29,90.3,93.7
Miami Heat,18,29,.383,14.5,18,29,85.8,88.5
Milwaukee Bucks,27,18,.600,—,24,21,98.2,97.0
Toronto Raptors,28,21,.571,1.0,25,24,93.0,92.5
Detroit Pistons,25,21,.543,2.5,26,20,94.0,92.5
Indiana Pacers,25,25,.500,4.5,24,26,97.0,97.4
Charlotte Hornets,23,24,.489,5.0,23,24,93.3,93.6
Atlanta Hawks,16,32,.333,12.5,13,35,93.5,100.3
Cleveland Cavaliers,14,33,.298,14.0,16,31,92.8,97.4
Chicago Bulls,10,36,.217,17.5,10,36,85.7,94.4
Dallas Mavericks,34,14,.708,—,30,18,104.8,101.1
Minnesota Timberwolves,32,16,.667,2.0,31,17,100.8,96.6
San Antonio Spurs,31,16,.660,2.5,33,14,97.6,92.0
Utah Jazz,25,24,.510,9.5,25,24,95.8,95.7
Houston Rockets,16,32,.333,18.0,17,31,92.3,96.1
Denver Nuggets,14,31,.311,18.5,14,31,93.1,98.3
Memphis Grizzlies,14,34,.292,20.0,12,36,90.5,98.0
Sacramento Kings,36,11,.766,—,35,12,104.4,97.0
Los Angeles Lakers,33,12,.733,2.0,36,9,101.6,92.4
Portland Trail Blazers,25,22,.532,11.0,27,20,95.7,93.4
Los Angeles Clippers,25,25,.500,12.5,24,26,96.4,96.7
Seattle SuperSonics,24,23,.511,12.0,26,21,97.7,96.2
Phoenix Suns,24,23,.511,12.0,25,22,98.2,97.4
Golden State Warriors,14,32,.304,21.5,15,31,95.0,99.7
