Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,27,21,.563,—,35,13,94.1,87.5
Boston Celtics,25,22,.532,1.5,24,23,91.2,90.8
New York Knicks,24,25,.490,3.5,28,21,97.3,95.1
Toronto Raptors,16,33,.327,11.5,18,31,91.0,94.8
New Jersey Nets,16,34,.320,12.0,14,36,92.7,98.8
Chicago Bulls,40,10,.800,—,40,10,97.6,88.7
Indiana Pacers,28,19,.596,10.5,29,18,96.2,93.3
Milwaukee Bucks,22,26,.458,17.0,23,25,98.2,98.9
Cleveland Cavaliers,17,28,.378,20.5,16,29,94.7,98.9
Detroit Pistons,16,32,.333,23.0,14,34,90.2,96.3
Miami Heat,35,11,.761,—,35,11,101.5,93.2
Orlando Magic,31,18,.633,5.5,28,21,93.8,91.7
Atlanta Hawks,29,20,.592,7.5,28,21,93.9,91.9
Washington Wizards,11,36,.234,24.5,12,35,93.8,101.1
Charlotte Bobcats,7,39,.152,28.0,6,40,87.4,100.7
Oklahoma City Thunder,36,12,.750,—,34,14,103.6,97.4
Denver Nuggets,26,22,.542,10.0,26,22,103.7,102.2
Utah Jazz,26,22,.542,10.0,24,24,98.3,98.3
Minnesota Timberwolves,23,26,.469,13.5,24,25,99.1,99.2
Portland Trail Blazers,22,26,.458,14.0,26,22,96.9,95.9
Los Angeles Lakers,30,18,.625,—,29,19,95.9,93.2
Los Angeles Clippers,27,21,.563,3.0,26,22,96.9,95.5
Phoenix Suns,24,24,.500,6.0,22,26,96.7,97.6
Golden State Warriors,20,26,.435,9.0,20,26,98.1,100.0
Sacramento Kings,17,31,.354,13.0,15,33,97.8,103.4
San Antonio Spurs,32,14,.696,—,30,16,100.9,96.4
Dallas Mavericks,28,22,.560,6.0,28,22,95.0,93.3
Houston Rockets,26,23,.531,7.5,25,24,98.1,97.6
Memphis Grizzlies,25,21,.543,7.0,25,21,95.1,93.9
New Orleans Hornets,12,36,.250,21.0,16,32,89.0,93.8
