Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,33,9,.786,—,32,10,99.7,91.9
New York Knicks,22,20,.524,11.0,21,21,106.7,106.5
Philadelphia 76ers,17,25,.405,16.0,20,22,97.0,97.6
Toronto Raptors,13,30,.302,20.5,14,29,99.5,104.6
New Jersey Nets,12,31,.279,21.5,13,30,92.6,98.5
Chicago Bulls,29,14,.674,—,30,13,98.1,92.7
Indiana Pacers,16,23,.410,11.0,18,21,97.3,98.3
Milwaukee Bucks,16,24,.400,11.5,18,22,91.5,92.8
Detroit Pistons,15,28,.349,14.0,15,28,95.1,99.6
Cleveland Cavaliers,8,34,.190,20.5,7,35,93.5,104.9
Miami Heat,30,13,.698,—,32,11,101.3,93.7
Orlando Magic,28,15,.651,2.0,30,13,100.0,94.2
Atlanta Hawks,28,16,.636,2.5,25,19,97.1,95.3
Charlotte Bobcats,17,24,.415,12.0,15,26,92.9,96.2
Washington Wizards,12,29,.293,17.0,12,29,96.6,102.5
Oklahoma City Thunder,27,15,.643,—,23,19,103.8,102.3
Utah Jazz,27,16,.628,0.5,24,19,100.5,99.0
Denver Nuggets,24,18,.571,3.0,25,17,107.1,104.3
Portland Trail Blazers,24,20,.545,4.0,23,21,96.1,95.3
Minnesota Timberwolves,10,33,.233,17.5,13,30,102.5,108.4
Los Angeles Lakers,32,13,.711,—,33,12,103.4,96.4
Phoenix Suns,20,21,.488,10.0,18,23,106.8,108.6
Golden State Warriors,19,23,.452,11.5,17,25,103.2,106.3
Los Angeles Clippers,16,26,.381,14.5,18,24,99.2,101.5
Sacramento Kings,9,32,.220,21.0,13,28,97.3,103.0
San Antonio Spurs,37,6,.860,—,32,11,104.7,96.7
New Orleans Hornets,28,16,.636,9.5,27,17,94.3,91.4
Dallas Mavericks,27,15,.643,9.5,24,18,96.5,94.3
Memphis Grizzlies,20,23,.465,17.0,22,21,99.6,99.2
Houston Rockets,20,24,.455,17.5,23,21,105.0,104.4
