Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,31,26,.544,—,29,28,94.0,93.8
Philadelphia 76ers,30,28,.517,1.5,26,32,100.7,101.9
Boston Celtics,24,34,.414,7.5,26,32,98.1,99.7
Toronto Raptors,20,37,.351,11.0,24,33,100.5,102.8
New York Knicks,15,43,.259,16.5,16,42,95.2,101.7
Detroit Pistons,48,10,.828,—,45,13,97.3,89.2
Cleveland Cavaliers,33,26,.559,15.5,34,25,97.5,95.3
Indiana Pacers,29,26,.527,17.5,34,21,93.8,90.8
Milwaukee Bucks,29,29,.500,19.0,26,32,96.2,97.6
Chicago Bulls,26,32,.448,22.0,29,29,97.6,97.7
Miami Heat,37,20,.649,—,37,20,100.5,96.2
Washington Wizards,29,28,.509,8.0,31,26,100.2,98.9
Orlando Magic,20,38,.345,17.5,22,36,93.2,96.5
Atlanta Hawks,19,38,.333,18.0,18,39,96.5,101.9
Charlotte Bobcats,16,44,.267,22.5,20,40,95.0,99.9
Denver Nuggets,31,28,.525,—,30,29,100.0,99.8
Utah Jazz,28,30,.483,2.5,23,35,90.6,93.5
Minnesota Timberwolves,25,32,.439,5.0,27,30,91.7,92.6
Seattle SuperSonics,22,37,.373,9.0,20,39,101.6,106.6
Portland Trail Blazers,19,38,.333,11.0,13,44,89.0,97.0
Phoenix Suns,40,17,.702,—,41,16,108.1,100.9
Los Angeles Clippers,33,24,.579,7.0,33,24,97.1,94.9
Los Angeles Lakers,30,29,.508,11.0,33,26,98.5,96.9
Sacramento Kings,28,30,.483,12.5,31,27,98.8,98.1
Golden State Warriors,25,33,.431,15.5,27,31,98.5,99.4
Dallas Mavericks,46,12,.793,—,43,15,99.9,92.9
San Antonio Spurs,45,12,.789,0.5,43,14,95.0,87.9
Memphis Grizzlies,32,26,.552,14.0,33,25,90.4,88.5
New Orleans/Oklahoma City Hornets,31,27,.534,15.0,27,31,92.2,93.1
Houston Rockets,26,33,.441,20.5,27,32,90.7,91.8
