Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,1,0,1.000,—,1,0,122.0,117.0
Cleveland Cavaliers,1,0,1.000,—,1,0,117.0,88.0
Toronto Raptors,1,0,1.000,—,1,0,109.0,91.0
Indiana Pacers,1,0,1.000,—,1,0,130.0,121.0
Charlotte Hornets,1,0,1.000,—,1,0,107.0,96.0
Miami Heat,1,0,1.000,—,1,0,108.0,96.0
Milwaukee Bucks,0,1,.000,1.0,0,1,96.0,107.0
Detroit Pistons,0,1,.000,1.0,0,1,91.0,109.0
New York Knicks,0,1,.000,1.0,0,1,88.0,117.0
Orlando Magic,0,1,.000,1.0,0,1,96.0,108.0
Brooklyn Nets,0,1,.000,1.0,0,1,117.0,122.0
Philadelphia 76ers,0,1,.000,1.0,0,1,97.0,103.0
San Antonio Spurs,1,0,1.000,—,1,0,129.0,100.0
Memphis Grizzlies,1,0,1.000,—,1,0,102.0,98.0
Oklahoma City Thunder,1,0,1.000,—,1,0,103.0,97.0
Portland Trail Blazers,1,0,1.000,—,1,0,113.0,104.0
Los Angeles Lakers,1,0,1.000,—,1,0,120.0,114.0
Sacramento Kings,1,0,1.000,—,1,0,113.0,94.0
Denver Nuggets,1,0,1.000,—,1,0,107.0,102.0
Golden State Warriors,0,1,.000,1.0,0,1,100.0,129.0
Utah Jazz,0,1,.000,1.0,0,1,104.0,113.0
Houston Rockets,0,1,.000,1.0,0,1,114.0,120.0
Dallas Mavericks,0,1,.000,1.0,0,1,121.0,130.0
Minnesota Timberwolves,0,1,.000,1.0,0,1,98.0,102.0
Phoenix Suns,0,1,.000,1.0,0,1,94.0,113.0
New Orleans Pelicans,0,1,.000,1.0,0,1,102.0,107.0
