Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,38,28,.576,—,35,31,94.0,93.3
Philadelphia 76ers,31,35,.470,7.0,29,37,99.9,101.7
Boston Celtics,28,40,.412,11.0,30,38,98.0,99.7
Toronto Raptors,25,42,.373,13.5,29,38,100.6,102.7
New York Knicks,19,47,.288,19.0,20,46,96.5,102.4
Detroit Pistons,53,13,.803,—,49,17,97.5,90.3
Cleveland Cavaliers,38,29,.567,15.5,38,29,96.9,95.0
Milwaukee Bucks,34,33,.507,19.5,31,36,96.5,97.6
Indiana Pacers,33,32,.508,19.5,37,28,93.5,91.7
Chicago Bulls,29,38,.433,24.5,33,34,96.9,97.3
Miami Heat,45,22,.672,—,44,23,101.1,96.5
Washington Wizards,34,32,.515,10.5,36,30,101.5,100.0
Orlando Magic,24,43,.358,21.0,27,40,93.7,96.4
Atlanta Hawks,21,44,.323,23.0,21,44,96.8,101.9
Charlotte Bobcats,19,49,.279,26.5,23,45,96.0,100.5
Denver Nuggets,38,30,.559,—,36,32,100.8,99.8
Utah Jazz,32,35,.478,5.5,25,42,91.0,94.5
Minnesota Timberwolves,28,39,.418,9.5,31,36,92.2,93.3
Seattle SuperSonics,26,40,.394,11.0,24,42,101.9,106.2
Portland Trail Blazers,20,47,.299,17.5,14,53,88.5,97.0
Phoenix Suns,45,21,.682,—,47,19,108.2,101.6
Los Angeles Clippers,39,27,.591,6.0,37,29,97.4,95.5
Los Angeles Lakers,35,34,.507,11.5,38,31,98.8,97.4
Sacramento Kings,34,33,.507,11.5,37,30,99.4,98.0
Golden State Warriors,28,38,.424,17.0,30,36,98.6,99.8
San Antonio Spurs,53,14,.791,—,50,17,95.6,88.3
Dallas Mavericks,53,15,.779,0.5,49,19,99.1,92.5
Memphis Grizzlies,38,29,.567,15.0,41,26,91.6,88.7
New Orleans/Oklahoma City Hornets,32,33,.492,20.0,29,36,92.5,94.0
Houston Rockets,29,39,.426,24.5,30,38,90.1,91.7
