Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,14,4,.778,—,14,4,100.3,91.2
Toronto Raptors,7,12,.368,7.5,7,12,104.8,109.1
Philadelphia 76ers,5,13,.278,9.0,6,12,96.7,101.6
New York Knicks,4,14,.222,10.0,6,12,103.2,108.6
New Jersey Nets,0,17,.000,13.5,3,14,85.7,96.8
Cleveland Cavaliers,12,5,.706,—,11,6,99.1,94.6
Milwaukee Bucks,9,7,.563,2.5,9,7,98.9,97.4
Chicago Bulls,6,9,.400,5.0,4,11,91.4,97.6
Indiana Pacers,6,9,.400,5.0,6,9,98.9,102.5
Detroit Pistons,6,11,.353,6.0,7,10,92.5,95.0
Orlando Magic,14,4,.778,—,13,5,99.8,93.7
Atlanta Hawks,12,5,.706,1.5,11,6,102.4,97.5
Miami Heat,10,7,.588,3.5,9,8,96.1,95.4
Charlotte Bobcats,7,10,.412,6.5,8,9,88.3,89.1
Washington Wizards,6,10,.375,7.0,6,10,95.8,99.9
Denver Nuggets,13,5,.722,—,13,5,110.6,102.9
Portland Trail Blazers,12,8,.600,2.0,14,6,96.7,91.3
Utah Jazz,10,7,.588,2.5,11,6,101.5,97.9
Oklahoma City Thunder,9,8,.529,3.5,10,7,96.8,94.2
Minnesota Timberwolves,2,15,.118,10.5,2,15,91.4,104.8
Los Angeles Lakers,14,3,.824,—,13,4,104.2,96.1
Phoenix Suns,14,4,.778,0.5,12,6,111.3,105.7
Sacramento Kings,8,8,.500,5.5,8,8,104.6,104.3
Los Angeles Clippers,8,10,.444,6.5,7,11,95.7,98.1
Golden State Warriors,6,11,.353,8.0,6,11,109.4,113.7
Dallas Mavericks,13,5,.722,—,13,5,103.4,97.3
San Antonio Spurs,9,6,.600,2.5,10,5,101.1,96.5
Houston Rockets,9,8,.529,3.5,9,8,102.1,101.3
New Orleans Hornets,7,11,.389,6.0,6,12,99.4,103.8
Memphis Grizzlies,6,12,.333,7.0,6,12,100.9,106.8
