Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,31,12,.721,—,29,14,101.3,96.0
Toronto Raptors,29,15,.659,2.5,29,15,101.2,96.8
Atlanta Hawks,27,19,.587,5.5,27,19,102.5,100.0
Chicago Bulls,25,19,.568,6.5,23,21,101.3,100.8
Boston Celtics,25,21,.543,7.5,29,17,104.3,100.4
Miami Heat,24,21,.533,8.0,22,23,95.3,95.5
Detroit Pistons,24,21,.533,8.0,25,20,101.7,100.1
Indiana Pacers,23,21,.523,8.5,26,18,102.6,100.2
Charlotte Hornets,22,23,.489,10.0,24,21,102.4,101.6
New York Knicks,22,24,.478,10.5,20,26,99.1,100.7
Washington Wizards,20,22,.476,10.5,18,24,101.9,104.1
Orlando Magic,20,23,.465,11.0,21,22,98.8,99.4
Milwaukee Bucks,19,27,.413,13.5,15,31,98.2,103.0
Brooklyn Nets,12,33,.267,20.0,11,34,95.5,103.2
Philadelphia 76ers,6,39,.133,26.0,8,37,94.3,104.9
Golden State Warriors,41,4,.911,—,38,7,114.8,102.3
San Antonio Spurs,38,7,.844,3.0,39,6,103.9,90.4
Oklahoma City Thunder,33,13,.717,8.5,34,12,108.5,100.4
Los Angeles Clippers,28,16,.636,12.5,27,17,104.7,101.3
Memphis Grizzlies,26,20,.565,15.5,19,27,96.8,99.0
Dallas Mavericks,25,21,.543,16.5,23,23,101.2,101.4
Houston Rockets,25,22,.532,17.0,22,25,104.9,105.6
Sacramento Kings,20,24,.455,20.5,20,24,106.6,107.7
Portland Trail Blazers,20,26,.435,21.5,21,25,101.8,102.8
Utah Jazz,19,25,.432,21.5,22,22,97.5,97.4
Denver Nuggets,17,28,.378,24.0,16,29,99.7,103.8
New Orleans Pelicans,16,28,.364,24.5,18,26,102.5,105.1
Phoenix Suns,14,31,.311,27.0,15,30,101.5,106.6
Minnesota Timberwolves,14,32,.304,27.5,17,29,99.2,103.1
Los Angeles Lakers,9,37,.196,32.5,9,37,96.4,106.5
