Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,24,7,.774,—,21,10,103.6,98.3
Cleveland Cavaliers,21,8,.724,2.0,18,11,111.3,107.6
Toronto Raptors,19,8,.704,3.0,20,7,111.0,102.8
Indiana Pacers,16,13,.552,7.0,15,14,108.1,107.1
Washington Wizards,16,13,.552,7.0,17,12,105.4,102.9
Detroit Pistons,16,13,.552,7.0,15,14,102.6,101.7
Milwaukee Bucks,15,12,.556,7.0,13,14,104.2,104.6
New York Knicks,15,13,.536,7.5,15,13,104.6,104.0
Miami Heat,14,14,.500,8.5,12,16,100.4,102.6
Philadelphia 76ers,14,14,.500,8.5,14,14,108.9,109.3
Brooklyn Nets,11,17,.393,11.5,11,17,107.4,111.0
Orlando Magic,11,19,.367,12.5,11,19,105.9,110.1
Charlotte Hornets,10,18,.357,12.5,12,16,104.5,106.6
Chicago Bulls,8,20,.286,14.5,7,21,98.2,105.9
Atlanta Hawks,6,23,.207,17.0,9,20,103.1,108.7
Houston Rockets,23,4,.852,—,22,5,115.1,103.9
Golden State Warriors,23,6,.793,1.0,23,6,116.8,105.7
San Antonio Spurs,19,10,.655,5.0,17,12,101.3,98.4
Minnesota Timberwolves,17,12,.586,7.0,16,13,107.7,106.3
Denver Nuggets,16,13,.552,8.0,15,14,107.9,107.5
Portland Trail Blazers,15,13,.536,8.5,16,12,103.0,100.9
New Orleans Pelicans,15,15,.500,9.5,14,16,110.8,111.7
Oklahoma City Thunder,14,14,.500,9.5,16,12,102.4,100.1
Utah Jazz,14,15,.483,10.0,18,11,103.1,99.9
Los Angeles Clippers,11,16,.407,12.0,12,15,104.4,106.5
Los Angeles Lakers,10,17,.370,13.0,11,16,106.3,109.3
Sacramento Kings,9,19,.321,14.5,6,22,96.2,105.5
Memphis Grizzlies,9,20,.310,15.0,10,19,97.2,101.2
Phoenix Suns,9,21,.300,15.5,8,22,106.6,114.5
Dallas Mavericks,8,21,.276,16.0,11,18,99.8,103.3
