Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,7,2,.778,—,7,2,97.3,89.2
Boston Celtics,6,3,.667,1.0,5,4,96.1,95.1
Orlando Magic,6,3,.667,1.0,6,3,106.3,101.0
Philadelphia 76ers,5,3,.625,1.5,5,3,96.9,94.0
Washington Wizards,5,4,.556,2.0,6,3,94.1,89.0
Miami Heat,1,6,.143,5.0,2,5,85.1,91.3
New York Knicks,1,7,.125,5.5,2,6,90.6,99.8
Indiana Pacers,7,1,.875,—,6,2,95.6,87.0
Detroit Pistons,7,2,.778,0.5,6,3,86.0,81.8
New Orleans Hornets,7,2,.778,0.5,6,3,96.2,90.1
Milwaukee Bucks,4,4,.500,3.0,4,4,100.9,99.9
Atlanta Hawks,4,4,.500,3.0,4,4,97.1,96.6
Toronto Raptors,4,4,.500,3.0,2,6,88.3,94.3
Chicago Bulls,3,6,.333,4.5,2,7,91.6,99.2
Cleveland Cavaliers,2,7,.222,5.5,2,7,85.0,93.8
Dallas Mavericks,9,0,1.000,—,8,1,104.3,89.2
San Antonio Spurs,5,4,.556,4.0,5,4,90.6,88.2
Minnesota Timberwolves,5,5,.500,4.5,4,6,93.1,96.4
Houston Rockets,4,3,.571,4.0,4,3,90.6,88.6
Utah Jazz,3,7,.300,6.5,4,6,91.9,95.5
Denver Nuggets,2,6,.250,6.5,2,6,79.0,83.6
Memphis Grizzlies,0,9,.000,9.0,2,7,93.6,103.4
Seattle SuperSonics,7,2,.778,—,7,2,96.1,89.4
Sacramento Kings,6,4,.600,1.5,7,3,100.2,93.8
Phoenix Suns,5,3,.625,1.5,4,4,82.3,82.9
Portland Trail Blazers,4,6,.400,3.5,5,5,88.0,89.0
Los Angeles Lakers,3,6,.333,4.0,3,6,91.2,94.2
Los Angeles Clippers,3,6,.333,4.0,3,6,93.7,99.7
Golden State Warriors,2,8,.200,5.5,3,7,96.2,102.7
