Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Brooklyn Nets,26,16,.619,—,24,18,96.3,94.1
New York Knicks,25,14,.641,-0.5,26,13,101.1,96.3
Boston Celtics,20,21,.488,5.5,19,22,94.9,96.0
Philadelphia 76ers,17,25,.405,9.0,15,27,93.2,97.4
Toronto Raptors,15,27,.357,11.0,18,24,97.8,99.9
Indiana Pacers,26,17,.605,—,24,19,91.0,89.3
Chicago Bulls,25,16,.610,—,24,17,93.6,91.3
Milwaukee Bucks,22,18,.550,2.5,19,21,97.0,97.7
Detroit Pistons,16,26,.381,9.5,20,22,95.0,95.7
Cleveland Cavaliers,11,32,.256,15.0,14,29,95.0,100.4
Miami Heat,27,12,.692,—,27,12,102.6,97.1
Atlanta Hawks,24,18,.571,4.5,22,20,96.0,95.5
Orlando Magic,14,27,.341,14.0,15,26,95.2,98.9
Charlotte Bobcats,10,32,.238,18.5,10,32,95.0,103.2
Washington Wizards,9,31,.225,18.5,12,28,90.9,96.7
Oklahoma City Thunder,33,10,.767,—,33,10,105.9,97.2
Denver Nuggets,26,18,.591,7.5,26,18,103.2,100.7
Utah Jazz,23,19,.548,9.5,21,21,98.5,98.4
Portland Trail Blazers,21,21,.500,11.5,18,24,97.1,98.8
Minnesota Timberwolves,17,22,.436,14.0,17,22,94.4,96.3
Los Angeles Clippers,32,11,.744,—,33,10,101.5,93.4
Golden State Warriors,26,15,.634,5.0,22,19,100.7,99.4
Los Angeles Lakers,17,25,.405,14.5,22,20,102.4,101.5
Sacramento Kings,16,27,.372,16.0,13,30,97.1,103.0
Phoenix Suns,14,28,.333,17.5,15,27,95.6,99.6
San Antonio Spurs,34,11,.756,—,34,11,104.1,96.0
Memphis Grizzlies,27,14,.659,5.0,26,15,93.2,89.5
Houston Rockets,22,22,.500,11.5,23,21,104.2,103.3
Dallas Mavericks,18,24,.429,14.5,17,25,100.2,102.9
New Orleans Hornets,14,28,.333,18.5,15,27,93.5,97.2
