Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,32,20,.615,—,33,19,100.1,96.4
Brooklyn Nets,33,23,.589,1.0,29,27,95.6,95.1
Boston Celtics,29,26,.527,4.5,28,27,96.1,96.0
Toronto Raptors,23,33,.411,11.0,26,30,97.4,98.6
Philadelphia 76ers,22,31,.415,10.5,20,33,92.2,95.7
Indiana Pacers,35,21,.625,—,37,19,93.7,89.4
Chicago Bulls,32,23,.582,2.5,31,24,92.9,91.1
Milwaukee Bucks,26,28,.481,8.0,25,29,97.7,98.8
Detroit Pistons,22,36,.379,14.0,24,34,94.7,97.3
Cleveland Cavaliers,18,37,.327,16.5,21,34,97.5,101.1
Miami Heat,39,14,.736,—,39,14,103.1,96.0
Atlanta Hawks,31,23,.574,8.5,29,25,97.4,96.6
Washington Wizards,17,37,.315,22.5,20,34,92.0,95.7
Orlando Magic,15,41,.268,25.5,17,39,93.8,99.8
Charlotte Bobcats,13,43,.232,27.5,12,44,93.8,102.8
Oklahoma City Thunder,40,15,.727,—,42,13,106.7,98.0
Denver Nuggets,35,22,.614,6.0,35,22,105.2,101.6
Utah Jazz,31,25,.554,9.5,27,29,98.5,98.8
Portland Trail Blazers,25,30,.455,15.0,22,33,96.9,99.9
Minnesota Timberwolves,20,32,.385,18.5,22,30,95.4,97.6
Los Angeles Clippers,40,18,.690,—,41,17,100.4,94.1
Golden State Warriors,32,23,.582,6.5,27,28,101.2,101.4
Los Angeles Lakers,27,29,.482,12.0,30,26,102.0,101.0
Sacramento Kings,19,37,.339,20.0,15,41,97.1,104.2
Phoenix Suns,18,38,.321,21.0,17,39,94.7,100.3
San Antonio Spurs,44,13,.772,—,44,13,104.4,96.0
Memphis Grizzlies,36,18,.667,6.5,35,19,93.7,89.9
Houston Rockets,31,27,.534,13.5,35,23,106.3,103.5
Dallas Mavericks,25,29,.463,17.5,25,29,101.6,102.6
New Orleans Hornets,19,37,.339,24.5,22,34,94.2,97.3
