Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,57,22,.722,—,58,21,111.7,103.8
Boston Celtics,54,25,.684,3.0,50,29,103.9,100.2
Philadelphia 76ers,49,30,.620,8.0,50,29,109.4,105.4
Cleveland Cavaliers,49,31,.613,8.5,42,38,110.9,109.9
Indiana Pacers,47,33,.588,10.5,44,36,105.5,103.8
Miami Heat,43,37,.538,14.5,42,38,103.4,102.7
Milwaukee Bucks,43,37,.538,14.5,40,40,106.7,106.8
Washington Wizards,42,38,.525,15.5,41,39,106.7,106.2
Detroit Pistons,38,41,.481,19.0,39,40,103.5,103.7
Charlotte Hornets,35,45,.438,22.5,40,40,108.0,108.0
New York Knicks,28,52,.350,29.5,31,49,104.3,108.0
Brooklyn Nets,27,53,.338,30.5,30,50,106.6,110.4
Chicago Bulls,27,53,.338,30.5,23,57,103.1,109.8
Orlando Magic,24,55,.304,33.0,27,52,103.7,108.5
Atlanta Hawks,23,57,.288,34.5,26,54,103.1,108.7
Houston Rockets,64,16,.800,—,61,19,112.8,104.0
Golden State Warriors,57,23,.713,7.0,55,25,113.9,107.4
Portland Trail Blazers,48,32,.600,16.0,47,33,106.0,103.3
Utah Jazz,46,33,.582,17.5,50,29,104.0,100.1
New Orleans Pelicans,46,34,.575,18.0,42,38,111.6,110.7
Oklahoma City Thunder,46,34,.575,18.0,48,32,107.4,104.4
San Antonio Spurs,46,34,.575,18.0,48,32,102.9,99.8
Minnesota Timberwolves,45,35,.563,19.0,45,35,109.4,107.5
Denver Nuggets,45,35,.563,19.0,44,36,110.3,108.8
Los Angeles Clippers,42,38,.525,22.0,41,39,109.2,108.8
Los Angeles Lakers,34,45,.430,29.5,36,43,108.2,109.8
Sacramento Kings,26,54,.325,38.0,22,58,99.0,106.2
Dallas Mavericks,24,56,.300,40.0,33,47,102.5,105.1
Memphis Grizzlies,21,58,.266,42.5,24,55,98.7,104.9
Phoenix Suns,20,60,.250,44.0,18,62,103.7,113.5
