Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,31,25,.554,—,30,26,99.0,97.9
New Jersey Nets,26,30,.464,5.0,26,30,97.5,98.5
New York Knicks,25,31,.446,6.0,24,32,99.8,102.0
Philadelphia 76ers,18,38,.321,13.0,20,36,94.8,98.9
Boston Celtics,13,42,.236,17.5,20,35,96.7,100.7
Detroit Pistons,35,19,.648,—,35,19,96.6,92.4
Cleveland Cavaliers,32,23,.582,3.5,32,23,95.9,93.5
Chicago Bulls,32,25,.561,4.5,37,20,99.0,94.7
Indiana Pacers,29,25,.537,6.0,26,28,97.4,97.6
Milwaukee Bucks,20,37,.351,16.5,21,36,99.7,103.8
Washington Wizards,31,22,.585,—,27,26,105.6,105.5
Orlando Magic,27,29,.482,5.5,29,27,94.1,93.8
Miami Heat,26,28,.481,5.5,23,31,96.6,98.5
Atlanta Hawks,22,33,.400,10.0,19,36,92.6,97.1
Charlotte Bobcats,22,34,.393,10.5,19,37,94.9,99.4
Utah Jazz,37,18,.673,—,34,21,102.5,99.3
Denver Nuggets,26,28,.481,10.5,28,26,104.9,104.1
Minnesota Timberwolves,25,30,.455,12.0,25,30,96.7,97.9
Portland Trail Blazers,24,33,.421,14.0,21,36,94.3,98.1
Seattle SuperSonics,21,34,.382,16.0,22,33,100.1,102.8
Phoenix Suns,42,13,.764,—,40,15,111.0,103.3
Los Angeles Lakers,31,25,.554,11.5,30,26,103.5,102.3
Los Angeles Clippers,26,29,.473,16.0,24,31,95.7,97.5
Golden State Warriors,26,30,.464,16.5,25,31,105.8,107.6
Sacramento Kings,23,31,.426,18.5,25,29,100.3,101.1
Dallas Mavericks,46,9,.836,—,41,14,100.4,92.7
San Antonio Spurs,38,18,.679,8.5,43,13,98.4,90.6
Houston Rockets,34,20,.630,11.5,37,17,96.2,90.8
New Orleans/Oklahoma City Hornets,27,29,.482,19.5,24,32,93.1,94.9
Memphis Grizzlies,15,42,.263,32.0,19,38,101.1,106.1
