Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,47,17,.734,—,47,17,98.0,91.3
New York Knicks,34,31,.523,13.5,34,31,106.4,105.8
Philadelphia 76ers,34,32,.515,14.0,37,29,98.9,97.3
New Jersey Nets,21,43,.328,26.0,20,44,94.1,99.7
Toronto Raptors,18,48,.273,30.0,21,45,99.3,105.0
Chicago Bulls,47,18,.723,—,47,18,97.9,91.3
Indiana Pacers,28,38,.424,19.5,30,36,99.4,100.7
Milwaukee Bucks,26,39,.400,21.0,30,35,91.2,92.2
Detroit Pistons,23,44,.343,25.0,23,44,96.0,100.4
Cleveland Cavaliers,12,53,.185,35.0,12,53,95.4,105.7
Miami Heat,45,21,.682,—,48,18,101.6,94.7
Orlando Magic,42,25,.627,3.5,47,20,100.3,94.6
Atlanta Hawks,38,28,.576,7.0,34,32,95.4,95.2
Charlotte Bobcats,28,38,.424,17.0,25,41,93.3,96.8
Washington Wizards,16,48,.250,28.0,17,47,96.6,104.0
Oklahoma City Thunder,42,23,.646,—,39,26,104.6,101.8
Denver Nuggets,39,27,.591,3.5,41,25,107.7,103.8
Portland Trail Blazers,37,29,.561,5.5,35,31,96.0,95.3
Utah Jazz,34,33,.507,9.0,30,37,99.9,101.2
Minnesota Timberwolves,17,51,.250,26.5,23,45,101.5,106.7
Los Angeles Lakers,47,20,.701,—,48,19,101.5,95.2
Phoenix Suns,33,31,.516,12.5,31,33,105.1,105.6
Golden State Warriors,30,36,.455,16.5,27,39,102.9,105.4
Los Angeles Clippers,26,41,.388,21.0,27,40,98.8,101.6
Sacramento Kings,15,49,.234,30.5,20,44,98.3,104.3
San Antonio Spurs,54,12,.818,—,48,18,103.8,97.0
Dallas Mavericks,47,19,.712,7.0,42,24,100.2,96.3
New Orleans Hornets,39,29,.574,16.0,39,29,94.6,92.7
Memphis Grizzlies,36,31,.537,18.5,37,30,100.0,98.6
Houston Rockets,33,34,.493,21.5,36,31,105.9,104.7
