Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,7,6,.538,—,5,8,96.5,99.1
Toronto Raptors,7,9,.438,1.5,8,8,98.3,98.9
Philadelphia 76ers,6,7,.462,1.0,6,7,97.5,99.2
Boston Celtics,5,8,.385,2.0,8,5,98.3,95.3
New Jersey Nets,3,11,.214,4.5,3,11,82.7,92.0
Indiana Pacers,10,4,.714,—,8,6,96.3,94.7
Cleveland Cavaliers,9,5,.643,1.0,10,4,96.5,90.3
Detroit Pistons,7,7,.500,3.0,6,8,92.4,94.1
Milwaukee Bucks,4,8,.333,5.0,5,7,97.4,99.3
Chicago Bulls,1,10,.091,7.5,2,9,89.8,100.8
Miami Heat,10,6,.625,—,9,7,98.3,96.8
Orlando Magic,8,5,.615,0.5,7,6,98.5,97.7
Washington Wizards,7,5,.583,1.0,6,6,102.9,102.8
Charlotte Bobcats,3,10,.231,5.5,4,9,94.1,99.3
Atlanta Hawks,2,12,.143,7.0,2,12,89.6,101.5
Seattle SuperSonics,13,3,.813,—,12,4,98.5,91.8
Minnesota Timberwolves,8,5,.615,3.5,8,5,99.4,95.9
Denver Nuggets,8,6,.571,4.0,7,7,91.6,92.6
Portland Trail Blazers,8,6,.571,4.0,8,6,90.1,88.3
Utah Jazz,8,7,.533,4.5,9,6,97.0,93.8
Phoenix Suns,12,2,.857,—,12,2,107.0,95.2
Sacramento Kings,9,5,.643,3.0,7,7,100.8,101.3
Los Angeles Lakers,9,6,.600,3.5,8,7,97.1,96.4
Los Angeles Clippers,9,6,.600,3.5,10,5,97.5,92.7
Golden State Warriors,3,10,.231,8.5,3,10,88.2,95.6
San Antonio Spurs,12,3,.800,—,12,3,96.4,86.1
Dallas Mavericks,10,6,.625,2.5,10,6,97.9,95.2
Houston Rockets,6,10,.375,6.5,6,10,86.8,89.2
Memphis Grizzlies,5,10,.333,7.0,7,8,94.5,95.7
New Orleans Hornets,1,12,.077,10.0,3,10,88.3,95.0
