Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,4,.846,—,21,5,101.4,91.8
New York Knicks,16,12,.571,7.0,15,13,107.9,107.3
Philadelphia 76ers,11,16,.407,11.5,14,13,97.0,96.2
Toronto Raptors,10,18,.357,13.0,11,17,102.2,105.4
New Jersey Nets,8,20,.286,15.0,9,19,92.7,97.5
Chicago Bulls,16,9,.640,—,16,9,100.1,96.4
Indiana Pacers,12,14,.462,4.5,13,13,98.3,97.8
Milwaukee Bucks,10,15,.400,6.0,11,14,91.6,93.2
Detroit Pistons,9,19,.321,8.5,9,19,95.0,100.6
Cleveland Cavaliers,8,19,.296,9.0,6,21,94.1,103.0
Miami Heat,21,8,.724,—,23,6,101.0,91.2
Orlando Magic,16,10,.615,3.5,16,10,96.6,92.8
Atlanta Hawks,17,12,.586,4.0,16,13,97.0,95.9
Charlotte Bobcats,9,17,.346,10.5,9,17,92.8,97.1
Washington Wizards,6,19,.240,13.0,6,19,97.1,105.4
Oklahoma City Thunder,19,9,.679,—,16,12,103.9,101.9
Utah Jazz,19,9,.679,—,17,11,100.0,97.0
Denver Nuggets,16,10,.615,2.0,15,11,107.3,105.1
Portland Trail Blazers,14,14,.500,5.0,13,15,94.6,95.2
Minnesota Timberwolves,6,22,.214,13.0,8,20,102.8,109.9
Los Angeles Lakers,21,7,.750,—,21,7,106.4,97.9
Phoenix Suns,13,13,.500,7.0,12,14,108.4,109.9
Golden State Warriors,9,17,.346,11.0,8,18,100.5,106.3
Los Angeles Clippers,7,21,.250,14.0,9,19,96.3,101.2
Sacramento Kings,5,20,.200,14.5,7,18,94.3,101.6
San Antonio Spurs,23,3,.885,—,20,6,106.3,97.2
Dallas Mavericks,21,5,.808,2.0,18,8,99.2,93.2
New Orleans Hornets,16,11,.593,7.5,16,11,94.0,91.9
Houston Rockets,12,15,.444,11.5,14,13,105.2,104.2
Memphis Grizzlies,12,16,.429,12.0,13,15,99.9,100.6
