Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,9,5,.643,—,8,6,94.2,92.1
Philadelphia 76ers,7,6,.538,1.5,7,6,86.5,85.6
Orlando Magic,7,8,.467,2.5,9,6,103.5,100.4
New York Knicks,7,8,.467,2.5,6,9,85.3,87.8
Boston Celtics,5,6,.455,2.5,7,4,96.8,94.2
Washington Wizards,3,9,.250,5.0,4,8,92.1,97.2
Miami Heat,2,10,.167,6.0,3,9,83.9,89.8
Milwaukee Bucks,9,1,.900,—,6,4,97.4,93.8
Detroit Pistons,9,4,.692,1.5,10,3,97.3,89.8
Toronto Raptors,9,6,.600,2.5,9,6,94.9,91.5
Indiana Pacers,8,8,.500,4.0,8,8,99.5,99.1
Charlotte Hornets,6,7,.462,4.5,5,8,92.5,96.4
Atlanta Hawks,5,10,.333,6.5,5,10,91.8,96.4
Cleveland Cavaliers,4,10,.286,7.0,3,11,88.8,96.9
Chicago Bulls,1,11,.083,9.0,1,11,82.3,97.1
Minnesota Timberwolves,10,2,.833,—,9,3,102.0,92.8
San Antonio Spurs,9,3,.750,1.0,9,3,101.8,93.8
Dallas Mavericks,9,5,.643,2.0,7,7,98.4,97.7
Houston Rockets,7,7,.500,4.0,6,8,91.2,93.1
Denver Nuggets,6,8,.429,5.0,6,8,94.5,96.3
Utah Jazz,5,9,.357,6.0,5,9,96.6,100.9
Memphis Grizzlies,2,11,.154,8.5,3,10,90.2,99.6
Los Angeles Lakers,12,1,.923,—,10,3,100.8,91.2
Sacramento Kings,10,4,.714,2.5,11,3,100.6,91.6
Phoenix Suns,8,7,.533,5.0,9,6,99.6,96.7
Portland Trail Blazers,7,7,.500,5.5,7,7,94.1,93.9
Golden State Warriors,7,7,.500,5.5,6,8,92.7,93.9
Seattle SuperSonics,7,8,.467,6.0,7,8,97.2,97.5
Los Angeles Clippers,6,8,.429,6.5,7,7,99.4,98.6
