Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,9,2,.818,—,7,4,109.0,103.5
Atlanta Hawks,9,2,.818,—,9,2,107.8,98.2
Charlotte Hornets,7,3,.700,1.5,7,3,105.5,99.8
Chicago Bulls,7,4,.636,2.0,8,3,106.8,99.6
Toronto Raptors,7,4,.636,2.0,7,4,107.8,103.7
Boston Celtics,6,5,.545,3.0,6,5,106.3,105.8
Indiana Pacers,6,6,.500,3.5,6,6,106.3,106.8
Detroit Pistons,6,6,.500,3.5,7,5,98.6,96.9
Milwaukee Bucks,5,5,.500,3.5,5,5,103.5,102.5
New York Knicks,5,6,.455,4.0,4,7,101.4,106.1
Orlando Magic,5,7,.417,4.5,3,9,92.3,100.9
Brooklyn Nets,4,7,.364,5.0,4,7,106.4,110.9
Washington Wizards,2,8,.200,6.5,4,6,100.1,104.6
Miami Heat,2,8,.200,6.5,4,6,94.4,97.5
Philadelphia 76ers,2,9,.182,7.0,2,9,96.8,108.3
Los Angeles Clippers,10,2,.833,—,11,1,108.7,93.8
Golden State Warriors,9,2,.818,0.5,8,3,117.4,109.4
San Antonio Spurs,9,3,.750,1.0,8,4,101.9,96.8
Utah Jazz,7,5,.583,3.0,8,4,97.5,93.8
Oklahoma City Thunder,7,5,.583,3.0,6,6,103.3,102.8
Portland Trail Blazers,7,5,.583,3.0,4,8,107.0,111.3
Los Angeles Lakers,7,5,.583,3.0,7,5,110.0,108.4
Houston Rockets,6,5,.545,3.5,6,5,107.4,104.8
Memphis Grizzlies,6,5,.545,3.5,4,7,98.7,102.4
Denver Nuggets,4,7,.364,5.5,5,6,105.5,107.8
Sacramento Kings,4,8,.333,6.0,4,8,100.3,104.2
Minnesota Timberwolves,3,7,.300,6.0,6,4,107.9,106.1
Phoenix Suns,3,9,.250,7.0,3,9,108.0,116.0
Dallas Mavericks,2,8,.200,7.0,3,7,93.7,100.2
New Orleans Pelicans,2,10,.167,8.0,3,9,100.1,107.4
