Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,10,6,.625,—,10,6,94.8,91.4
Boston Celtics,8,6,.571,1.0,9,5,96.6,93.3
Philadelphia 76ers,8,7,.533,1.5,8,7,86.9,85.5
Orlando Magic,8,9,.471,2.5,10,7,102.2,99.5
New York Knicks,8,9,.471,2.5,7,10,87.2,89.2
Washington Wizards,5,11,.313,5.0,5,11,90.3,94.9
Miami Heat,2,13,.133,7.5,4,11,82.5,88.3
Detroit Pistons,11,5,.688,—,11,5,98.2,92.1
Toronto Raptors,11,6,.647,0.5,10,7,95.2,92.0
Milwaukee Bucks,9,4,.692,0.5,6,7,95.2,95.9
Indiana Pacers,10,9,.526,2.5,10,9,99.0,98.1
Charlotte Hornets,7,9,.438,4.0,6,10,93.3,97.0
Cleveland Cavaliers,6,11,.353,5.5,5,12,89.8,95.1
Atlanta Hawks,6,12,.333,6.0,7,11,93.6,97.3
Chicago Bulls,2,13,.133,8.5,1,14,80.7,95.3
San Antonio Spurs,11,4,.733,—,11,4,100.4,92.8
Dallas Mavericks,11,6,.647,1.0,10,7,100.1,98.0
Minnesota Timberwolves,10,5,.667,1.0,9,6,98.5,94.7
Denver Nuggets,7,9,.438,4.5,7,9,94.0,96.3
Houston Rockets,7,10,.412,5.0,6,11,89.5,92.9
Utah Jazz,6,11,.353,6.0,6,11,96.3,99.9
Memphis Grizzlies,3,12,.200,8.0,4,11,90.9,98.1
Los Angeles Lakers,15,1,.938,—,14,2,101.4,89.9
Sacramento Kings,13,4,.765,2.5,13,4,101.0,92.4
Phoenix Suns,11,7,.611,5.0,12,6,99.6,94.1
Portland Trail Blazers,9,8,.529,6.5,9,8,94.0,93.9
Seattle SuperSonics,8,10,.444,8.0,8,10,97.2,99.1
Los Angeles Clippers,7,9,.438,8.0,9,7,98.6,96.9
Golden State Warriors,7,10,.412,8.5,6,11,92.3,96.2
