Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,27,24,.529,—,30,21,99.6,97.1
Brooklyn Nets,23,26,.469,3.0,20,29,97.5,99.9
New York Knicks,20,31,.392,7.0,22,29,97.2,99.0
Boston Celtics,19,34,.358,9.0,20,33,95.1,98.5
Philadelphia 76ers,15,38,.283,13.0,11,42,100.3,110.5
Indiana Pacers,40,11,.784,—,40,11,99.0,90.5
Chicago Bulls,25,25,.500,14.5,24,26,92.1,92.8
Detroit Pistons,22,29,.431,18.0,22,29,100.8,102.8
Cleveland Cavaliers,18,33,.353,22.0,16,35,96.5,102.3
Milwaukee Bucks,9,42,.176,31.0,10,41,92.2,101.8
Miami Heat,35,14,.714,—,33,16,104.0,98.8
Atlanta Hawks,25,24,.510,10.0,27,22,102.1,100.8
Washington Wizards,25,25,.500,10.5,25,25,99.3,99.4
Charlotte Bobcats,22,29,.431,14.0,21,30,94.5,97.1
Orlando Magic,16,37,.302,21.0,17,36,96.3,101.6
Oklahoma City Thunder,41,12,.774,—,39,14,105.1,97.5
Portland Trail Blazers,36,15,.706,4.0,33,18,108.0,103.5
Denver Nuggets,24,26,.480,15.5,23,27,103.3,104.2
Minnesota Timberwolves,24,28,.462,16.5,32,20,105.3,102.0
Utah Jazz,17,33,.340,22.5,14,36,94.1,100.7
Los Angeles Clippers,36,18,.667,—,38,16,106.7,100.3
Phoenix Suns,30,20,.600,4.0,30,20,105.1,101.8
Golden State Warriors,31,21,.596,4.0,34,18,103.4,98.7
Los Angeles Lakers,18,33,.353,16.5,17,34,100.8,105.8
Sacramento Kings,17,34,.333,17.5,22,29,101.2,103.5
San Antonio Spurs,37,15,.712,—,37,15,103.8,97.6
Houston Rockets,35,17,.673,2.0,33,19,105.3,101.2
Dallas Mavericks,31,21,.596,6.0,30,22,104.6,102.1
Memphis Grizzlies,27,23,.540,9.0,25,25,94.9,94.9
New Orleans Pelicans,22,29,.431,14.5,23,28,99.6,101.3
