Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,38,17,.691,—,38,17,97.5,91.9
Boston Celtics,31,25,.554,7.5,30,26,95.4,94.6
Orlando Magic,29,26,.527,9.0,32,23,100.8,98.3
Philadelphia 76ers,27,28,.491,11.0,30,25,90.5,89.3
Washington Wizards,27,28,.491,11.0,25,30,91.9,93.2
Miami Heat,23,31,.426,14.5,23,31,86.6,88.4
New York Knicks,20,34,.370,17.5,19,35,91.1,95.1
Milwaukee Bucks,32,22,.593,—,30,24,98.4,96.8
Detroit Pistons,31,23,.574,1.0,30,24,93.2,91.5
Toronto Raptors,29,29,.500,5.0,28,30,91.2,91.9
Indiana Pacers,28,28,.500,5.0,27,29,96.8,97.3
Charlotte Hornets,27,29,.482,6.0,28,28,93.7,93.7
Cleveland Cavaliers,20,35,.364,12.5,21,34,94.6,97.7
Atlanta Hawks,20,36,.357,13.0,16,40,93.2,99.4
Chicago Bulls,15,40,.273,17.5,12,43,87.3,95.3
Dallas Mavericks,39,17,.696,—,34,22,105.0,101.6
Minnesota Timberwolves,38,18,.679,1.0,37,19,101.0,96.1
San Antonio Spurs,35,20,.636,3.5,37,18,96.9,92.1
Utah Jazz,31,24,.564,7.5,30,25,96.1,95.0
Houston Rockets,20,35,.364,18.5,20,35,92.5,96.1
Denver Nuggets,16,37,.302,21.5,16,37,92.7,98.5
Memphis Grizzlies,15,40,.273,23.5,14,41,89.9,97.1
Sacramento Kings,40,15,.727,—,39,16,104.1,97.5
Los Angeles Lakers,38,16,.704,1.5,41,13,101.3,93.2
Portland Trail Blazers,32,24,.571,8.5,33,23,96.1,93.5
Seattle SuperSonics,30,26,.536,10.5,32,24,97.9,95.9
Los Angeles Clippers,28,30,.483,13.5,27,31,95.6,96.4
Phoenix Suns,27,29,.482,13.5,29,27,96.8,96.3
Golden State Warriors,15,39,.278,24.5,18,36,95.8,100.5
