Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,11,4,.733,—,11,4,99.9,92.7
New York Knicks,8,8,.500,3.5,8,8,106.7,107.1
Toronto Raptors,6,9,.400,5.0,7,8,100.5,101.8
New Jersey Nets,5,10,.333,6.0,6,9,93.0,95.9
Philadelphia 76ers,3,12,.200,8.0,5,10,98.1,102.0
Chicago Bulls,8,5,.615,—,8,5,102.4,99.5
Indiana Pacers,7,6,.538,1.0,8,5,99.8,95.5
Cleveland Cavaliers,6,8,.429,2.5,5,9,94.9,99.7
Milwaukee Bucks,5,9,.357,3.5,7,7,90.6,90.5
Detroit Pistons,5,10,.333,4.0,5,10,94.9,100.3
Orlando Magic,10,4,.714,—,10,4,98.2,91.7
Miami Heat,8,7,.533,2.5,11,4,100.8,94.0
Atlanta Hawks,8,7,.533,2.5,8,7,99.5,99.1
Washington Wizards,5,8,.385,4.5,4,9,97.9,104.2
Charlotte Bobcats,5,10,.333,5.5,7,8,96.2,97.7
Utah Jazz,11,5,.688,—,9,7,100.6,98.1
Oklahoma City Thunder,10,5,.667,0.5,7,8,102.5,102.8
Denver Nuggets,8,6,.571,2.0,8,6,104.3,101.9
Portland Trail Blazers,8,6,.571,2.0,7,7,97.6,96.6
Minnesota Timberwolves,4,12,.250,7.0,4,12,101.5,110.6
Los Angeles Lakers,13,2,.867,—,12,3,111.5,100.5
Golden State Warriors,7,8,.467,6.0,5,10,100.9,105.9
Phoenix Suns,7,8,.467,6.0,6,9,107.3,110.4
Sacramento Kings,4,9,.308,8.0,4,9,95.7,100.8
Los Angeles Clippers,2,13,.133,11.0,3,12,96.9,105.7
San Antonio Spurs,13,1,.929,—,11,3,108.0,98.9
New Orleans Hornets,11,3,.786,2.0,9,5,96.6,92.1
Dallas Mavericks,10,4,.714,3.0,9,5,96.6,92.4
Memphis Grizzlies,6,9,.400,7.5,7,8,100.3,101.9
Houston Rockets,4,10,.286,9.0,6,8,105.9,107.9
