Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,19,9,.679,—,18,10,96.1,92.0
Boston Celtics,18,10,.643,1.0,17,11,95.9,92.5
Washington Wizards,15,14,.517,4.5,14,15,91.2,91.8
Orlando Magic,14,17,.452,6.5,18,13,100.0,97.8
New York Knicks,13,16,.448,6.5,12,17,89.2,91.3
Philadelphia 76ers,12,18,.400,8.0,14,16,87.1,87.8
Miami Heat,5,22,.185,13.5,7,20,83.0,89.0
Milwaukee Bucks,18,9,.667,—,15,12,97.4,95.6
Indiana Pacers,18,14,.563,2.5,17,15,98.4,97.7
Toronto Raptors,16,14,.533,3.5,15,15,92.5,92.7
Detroit Pistons,14,13,.519,4.0,15,12,94.2,92.6
Charlotte Hornets,13,17,.433,6.5,12,18,93.8,96.7
Cleveland Cavaliers,12,18,.400,7.5,11,19,91.8,95.3
Atlanta Hawks,11,19,.367,8.5,10,20,94.0,99.1
Chicago Bulls,5,23,.179,13.5,4,24,83.6,94.7
Dallas Mavericks,21,9,.700,—,19,11,103.0,98.9
San Antonio Spurs,20,7,.741,-0.5,21,6,101.8,93.0
Minnesota Timberwolves,19,9,.679,1.0,20,8,101.5,95.6
Utah Jazz,16,15,.516,5.5,16,15,96.4,95.5
Denver Nuggets,10,19,.345,10.5,10,19,93.4,97.9
Memphis Grizzlies,9,20,.310,11.5,8,21,90.5,96.6
Houston Rockets,9,21,.300,12.0,10,20,90.6,95.6
Sacramento Kings,22,9,.710,—,22,9,101.3,95.4
Los Angeles Lakers,20,6,.769,-0.5,20,6,99.8,91.7
Phoenix Suns,18,13,.581,4.0,19,12,99.1,95.9
Seattle SuperSonics,16,15,.516,6.0,16,15,98.5,97.8
Los Angeles Clippers,15,14,.517,6.0,16,13,96.4,94.6
Portland Trail Blazers,13,15,.464,7.5,13,15,93.5,94.5
Golden State Warriors,12,18,.400,9.5,11,19,93.9,97.9
