Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,38,23,.623,—,38,23,104.6,100.9
Brooklyn Nets,25,34,.424,12.0,23,36,96.4,99.7
Boston Celtics,24,35,.407,13.0,26,33,100.9,102.5
Philadelphia 76ers,13,48,.213,25.0,11,50,90.7,101.2
New York Knicks,12,48,.200,25.5,13,47,92.7,101.4
Cleveland Cavaliers,39,24,.619,—,40,23,102.8,98.7
Chicago Bulls,38,23,.623,—,36,25,101.2,98.4
Milwaukee Bucks,32,29,.525,6.0,33,28,97.8,96.6
Indiana Pacers,26,34,.433,11.5,29,31,96.2,96.5
Detroit Pistons,23,37,.383,14.5,27,33,98.3,99.6
Atlanta Hawks,48,12,.800,—,42,18,102.6,96.4
Washington Wizards,34,27,.557,14.5,32,29,98.6,98.0
Miami Heat,27,33,.450,21.0,24,36,94.1,96.7
Charlotte Hornets,26,33,.441,21.5,26,33,94.9,96.8
Orlando Magic,19,43,.306,30.0,19,43,95.4,101.1
Portland Trail Blazers,40,19,.678,—,39,20,102.4,97.4
Oklahoma City Thunder,34,27,.557,7.0,36,25,102.1,99.4
Utah Jazz,24,36,.400,16.5,28,32,95.3,96.4
Denver Nuggets,22,39,.361,19.0,22,39,99.5,103.7
Minnesota Timberwolves,13,47,.217,27.5,15,45,97.6,105.5
Golden State Warriors,47,12,.797,—,47,12,110.0,99.9
Los Angeles Clippers,40,22,.645,8.5,43,19,106.4,100.3
Phoenix Suns,32,30,.516,16.5,32,30,105.6,105.1
Sacramento Kings,21,38,.356,26.0,22,37,100.3,104.3
Los Angeles Lakers,16,44,.267,31.5,18,42,99.6,105.9
Memphis Grizzlies,43,17,.717,—,38,22,99.5,95.7
Houston Rockets,41,20,.672,2.5,37,24,103.1,99.8
Dallas Mavericks,40,22,.645,4.0,41,21,105.2,100.5
San Antonio Spurs,37,23,.617,6.0,38,22,100.8,96.9
New Orleans Pelicans,33,28,.541,10.5,31,30,99.5,99.1
