Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,31,28,.525,—,32,27,101.1,99.9
Philadelphia 76ers,29,30,.492,2.0,26,33,98.3,99.8
New Jersey Nets,26,34,.433,5.5,21,39,90.2,94.1
New York Knicks,24,34,.414,6.5,23,35,96.6,99.6
Toronto Raptors,24,34,.414,6.5,26,32,98.9,100.5
Detroit Pistons,36,21,.632,—,37,20,92.5,88.6
Cleveland Cavaliers,31,26,.544,5.0,33,24,97.3,95.2
Chicago Bulls,29,27,.518,6.5,27,29,93.6,94.0
Indiana Pacers,29,29,.500,7.5,28,30,92.7,93.3
Milwaukee Bucks,24,33,.421,12.0,25,32,97.1,98.7
Miami Heat,44,16,.733,—,42,18,102.3,96.3
Washington Wizards,33,25,.569,10.0,29,29,100.8,101.0
Orlando Magic,31,27,.534,12.0,29,29,100.2,100.4
Charlotte Bobcats,12,45,.211,30.5,16,41,92.7,98.9
Atlanta Hawks,10,48,.172,33.0,12,46,90.6,100.0
Seattle SuperSonics,41,16,.719,—,37,20,100.7,96.3
Denver Nuggets,30,29,.508,12.0,29,30,95.6,95.9
Minnesota Timberwolves,29,30,.492,13.0,31,28,96.1,95.5
Portland Trail Blazers,22,35,.386,19.0,22,35,92.8,95.8
Utah Jazz,20,38,.345,21.5,23,35,95.3,98.4
Phoenix Suns,45,14,.763,—,43,16,110.8,103.1
Sacramento Kings,36,24,.600,9.5,34,26,102.7,100.9
Los Angeles Lakers,29,28,.509,15.0,27,30,98.2,99.1
Los Angeles Clippers,26,33,.441,19.0,28,31,95.1,95.8
Golden State Warriors,18,40,.310,26.5,20,38,95.3,99.9
San Antonio Spurs,45,13,.776,—,48,10,96.8,86.6
Dallas Mavericks,38,19,.667,6.5,38,19,102.9,97.9
Houston Rockets,33,25,.569,12.0,33,25,93.9,92.0
Memphis Grizzlies,33,25,.569,12.0,35,23,93.8,90.8
New Orleans Hornets,13,45,.224,32.0,15,43,88.0,95.0
