Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,2,0,1.000,—,2,0,102.5,85.0
Miami Heat,1,0,1.000,0.5,1,0,105.0,79.0
Boston Celtics,1,0,1.000,0.5,1,0,103.0,83.0
Orlando Magic,1,1,.500,1.0,0,2,88.0,95.5
New York Knicks,1,1,.500,1.0,1,1,83.0,85.0
Washington Wizards,1,1,.500,1.0,1,1,90.5,87.0
New Jersey Nets,0,1,.000,1.5,0,1,82.0,86.0
Cleveland Cavaliers,2,0,1.000,—,1,1,94.0,91.0
Charlotte Hornets,1,1,.500,1.0,1,1,91.5,88.5
Detroit Pistons,1,1,.500,1.0,1,1,93.5,99.0
Chicago Bulls,0,1,.000,1.5,0,1,81.0,100.0
Milwaukee Bucks,0,2,.000,2.0,0,2,93.0,106.0
Indiana Pacers,0,2,.000,2.0,0,2,86.5,96.0
Toronto Raptors,0,2,.000,2.0,1,1,96.5,104.0
Atlanta Hawks,0,2,.000,2.0,0,2,75.5,100.0
San Antonio Spurs,2,0,1.000,—,2,0,100.5,88.0
Utah Jazz,2,0,1.000,—,2,0,102.0,93.0
Dallas Mavericks,2,0,1.000,—,1,1,95.5,90.5
Vancouver Grizzlies,2,0,1.000,—,1,1,96.5,89.5
Minnesota Timberwolves,1,1,.500,1.0,1,1,98.5,100.5
Denver Nuggets,1,1,.500,1.0,1,1,100.0,104.5
Houston Rockets,1,1,.500,1.0,1,1,106.5,99.5
Los Angeles Lakers,1,1,.500,—,1,1,94.0,91.5
Phoenix Suns,1,1,.500,—,2,0,101.0,89.0
Sacramento Kings,1,1,.500,—,2,0,100.0,91.5
Golden State Warriors,1,1,.500,—,1,1,96.5,97.5
Seattle SuperSonics,1,1,.500,—,1,1,100.0,96.5
Portland Trail Blazers,0,2,.000,1.0,0,2,84.0,102.0
Los Angeles Clippers,0,2,.000,1.0,0,2,92.5,103.0
