Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,15,13,.536,—,13,15,97.5,98.6
Philadelphia 76ers,13,14,.481,1.5,12,15,97.7,99.4
Boston Celtics,12,15,.444,2.5,14,13,100.9,100.3
New Jersey Nets,10,17,.370,4.5,8,19,86.3,92.1
Toronto Raptors,10,20,.333,6.0,12,18,96.9,99.8
Cleveland Cavaliers,17,11,.607,—,17,11,97.2,94.0
Detroit Pistons,14,12,.538,2.0,14,12,89.3,88.7
Indiana Pacers,13,13,.500,3.0,12,14,93.2,94.7
Chicago Bulls,9,17,.346,7.0,9,17,89.8,93.5
Milwaukee Bucks,8,16,.333,7.0,10,14,95.9,97.9
Miami Heat,23,7,.767,—,20,10,101.2,96.2
Washington Wizards,15,11,.577,6.0,13,13,100.2,99.8
Orlando Magic,15,11,.577,6.0,14,12,101.8,101.1
Charlotte Bobcats,7,17,.292,13.0,7,17,93.9,99.4
Atlanta Hawks,5,22,.185,16.5,5,22,90.0,100.6
Seattle SuperSonics,20,6,.769,—,18,8,100.7,94.7
Minnesota Timberwolves,16,10,.615,4.0,17,9,100.0,95.1
Portland Trail Blazers,13,13,.500,7.0,12,14,91.2,92.0
Denver Nuggets,13,15,.464,8.0,11,17,94.9,97.4
Utah Jazz,11,17,.393,10.0,12,16,95.5,97.9
Phoenix Suns,24,4,.857,—,22,6,108.8,98.5
Sacramento Kings,17,9,.654,6.0,16,10,101.8,98.5
Los Angeles Lakers,15,12,.556,8.5,15,12,98.4,97.2
Los Angeles Clippers,12,14,.462,11.0,13,13,95.3,95.0
Golden State Warriors,10,18,.357,14.0,9,19,94.3,99.0
San Antonio Spurs,23,6,.793,—,25,4,96.7,85.5
Dallas Mavericks,19,10,.655,4.0,20,9,100.1,94.8
Houston Rockets,13,15,.464,9.5,13,15,89.1,89.9
Memphis Grizzlies,13,17,.433,10.5,15,15,92.2,92.2
New Orleans Hornets,2,25,.074,20.0,5,22,85.2,94.5
