Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,46,26,.639,—,48,24,96.2,91.8
Boston Celtics,41,32,.562,5.5,40,33,96.2,95.1
Orlando Magic,39,33,.542,7.0,41,31,101.2,99.3
Philadelphia 76ers,38,33,.535,7.5,42,29,91.5,89.2
Washington Wizards,34,38,.472,12.0,34,38,92.8,93.6
Miami Heat,32,39,.451,13.5,32,39,86.9,87.9
New York Knicks,27,44,.380,18.5,25,46,91.5,95.4
Detroit Pistons,43,29,.597,—,41,31,93.6,91.8
Milwaukee Bucks,38,33,.535,4.5,37,34,98.1,97.3
Charlotte Hornets,37,34,.521,5.5,37,34,93.8,93.1
Indiana Pacers,35,36,.493,7.5,35,36,96.8,97.2
Toronto Raptors,34,38,.472,9.0,32,40,90.9,92.4
Atlanta Hawks,29,43,.403,14.0,25,47,93.9,98.1
Cleveland Cavaliers,25,47,.347,18.0,26,46,94.2,98.2
Chicago Bulls,17,55,.236,26.0,15,57,87.9,96.8
Dallas Mavericks,50,22,.694,—,45,27,105.7,101.8
San Antonio Spurs,49,23,.681,1.0,50,22,96.9,91.3
Minnesota Timberwolves,44,28,.611,6.0,46,26,99.9,96.1
Utah Jazz,40,32,.556,10.0,40,32,96.0,94.6
Houston Rockets,26,45,.366,23.5,25,46,93.1,97.4
Denver Nuggets,21,49,.300,28.0,19,51,92.3,99.2
Memphis Grizzlies,18,53,.254,31.5,16,55,89.5,97.5
Sacramento Kings,52,19,.732,—,52,19,103.6,96.5
Los Angeles Lakers,51,21,.708,1.5,53,19,101.1,93.9
Portland Trail Blazers,44,28,.611,8.5,45,27,96.7,93.4
Seattle SuperSonics,42,31,.575,11.0,46,27,97.9,94.3
Los Angeles Clippers,37,36,.507,16.0,37,36,95.6,95.5
Phoenix Suns,33,39,.458,19.5,35,37,95.7,96.1
Golden State Warriors,18,54,.250,34.5,23,49,97.2,102.7
