Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,21,6,.778,—,21,6,107.4,98.7
Boston Celtics,10,14,.417,9.5,12,12,104.9,104.7
Brooklyn Nets,10,15,.400,10.0,10,15,95.7,98.3
New York Knicks,5,24,.172,17.0,9,20,93.6,99.7
Philadelphia 76ers,2,23,.080,18.0,3,22,91.2,103.9
Chicago Bulls,17,9,.654,—,16,10,102.2,98.4
Cleveland Cavaliers,15,10,.600,1.5,15,10,102.7,99.7
Milwaukee Bucks,14,14,.500,4.0,13,15,99.5,101.0
Indiana Pacers,8,19,.296,9.5,10,17,93.3,96.6
Detroit Pistons,5,22,.185,12.5,7,20,94.0,100.8
Washington Wizards,19,6,.760,—,16,9,101.2,96.8
Atlanta Hawks,19,7,.731,0.5,18,8,103.0,97.0
Miami Heat,12,15,.444,8.0,9,18,94.3,98.6
Orlando Magic,10,19,.345,11.0,9,20,93.8,99.4
Charlotte Hornets,8,19,.296,12.0,9,18,95.6,100.9
Portland Trail Blazers,22,6,.786,—,21,7,103.7,96.3
Oklahoma City Thunder,13,14,.481,8.5,15,12,96.5,95.0
Denver Nuggets,12,15,.444,9.5,12,15,102.2,103.9
Utah Jazz,8,20,.286,14.0,9,19,96.4,101.5
Minnesota Timberwolves,5,20,.200,15.5,5,20,98.3,108.8
Golden State Warriors,22,3,.880,—,20,5,107.5,97.6
Los Angeles Clippers,19,8,.704,4.0,19,8,106.4,100.2
Phoenix Suns,14,14,.500,9.5,15,13,104.4,103.5
Sacramento Kings,11,15,.423,11.5,12,14,100.8,101.7
Los Angeles Lakers,8,18,.308,14.5,7,19,102.2,109.3
Memphis Grizzlies,21,5,.808,—,18,8,102.8,96.7
Dallas Mavericks,20,8,.714,2.0,20,8,109.7,102.4
Houston Rockets,19,7,.731,2.0,16,10,99.7,96.3
San Antonio Spurs,17,11,.607,5.0,18,10,102.1,97.5
New Orleans Pelicans,13,13,.500,8.0,13,13,102.5,102.6
