Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,32,19,.627,—,29,22,92.5,90.6
Miami Heat,32,20,.615,0.5,32,20,96.6,93.4
Philadelphia 76ers,28,24,.538,4.5,27,25,94.4,94.1
Orlando Magic,25,27,.481,7.5,27,25,102.3,101.5
Boston Celtics,22,31,.415,11.0,21,32,97.2,100.0
New Jersey Nets,21,31,.404,11.5,24,28,96.7,97.9
Washington Wizards,15,38,.283,18.0,17,36,95.6,100.7
Indiana Pacers,35,17,.673,—,36,16,101.6,95.8
Charlotte Hornets,29,22,.569,5.5,30,21,99.5,97.2
Toronto Raptors,27,24,.529,7.5,26,25,98.9,98.6
Milwaukee Bucks,27,26,.509,8.5,27,26,103.2,102.9
Detroit Pistons,26,26,.500,9.0,27,25,103.3,102.8
Cleveland Cavaliers,22,31,.415,13.5,20,33,97.5,100.8
Atlanta Hawks,20,30,.400,14.0,22,28,98.4,100.4
Chicago Bulls,12,38,.240,22.0,10,40,85.1,94.4
San Antonio Spurs,34,19,.642,—,38,15,96.3,90.0
Utah Jazz,32,19,.627,1.0,32,19,95.9,92.3
Minnesota Timberwolves,28,23,.549,5.0,27,24,96.9,96.2
Denver Nuggets,24,28,.462,9.5,22,30,98.8,101.1
Dallas Mavericks,22,30,.423,11.5,24,28,101.8,103.0
Houston Rockets,21,32,.396,13.0,23,30,98.7,100.5
Vancouver Grizzlies,16,36,.308,17.5,18,34,94.4,98.7
Portland Trail Blazers,43,11,.796,—,41,13,97.4,89.5
Los Angeles Lakers,41,11,.788,1.0,41,11,99.1,90.5
Seattle SuperSonics,33,21,.611,10.0,28,26,97.9,97.3
Phoenix Suns,32,19,.627,9.5,34,17,98.8,94.3
Sacramento Kings,31,22,.585,11.5,31,22,106.0,103.2
Golden State Warriors,14,37,.275,27.5,15,36,96.8,102.8
Los Angeles Clippers,11,43,.204,32.0,9,45,91.1,102.2
