Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,12,.739,—,30,16,102.7,97.9
Toronto Raptors,31,13,.705,2.0,32,12,111.4,103.8
Cleveland Cavaliers,27,17,.614,6.0,23,21,109.4,108.6
Miami Heat,26,19,.578,7.5,21,24,101.1,101.8
Washington Wizards,26,20,.565,8.0,26,20,107.2,105.4
Indiana Pacers,24,22,.522,10.0,24,22,106.5,105.7
Milwaukee Bucks,23,21,.523,10.0,21,23,104.9,105.9
Detroit Pistons,22,22,.500,11.0,22,22,102.3,102.2
Philadelphia 76ers,21,20,.512,10.5,21,20,108.1,107.5
New York Knicks,21,25,.457,13.0,22,24,104.5,105.3
Charlotte Hornets,18,25,.419,14.5,21,22,105.7,105.7
Chicago Bulls,17,28,.378,16.5,14,31,103.0,108.6
Brooklyn Nets,17,29,.370,17.0,19,27,105.8,108.8
Atlanta Hawks,13,31,.295,20.0,16,28,103.7,107.7
Orlando Magic,13,32,.289,20.5,15,30,105.2,110.7
Golden State Warriors,37,9,.804,—,35,11,115.9,106.9
Houston Rockets,31,12,.721,4.5,31,12,114.7,106.9
San Antonio Spurs,30,17,.638,7.5,29,18,100.9,97.6
Minnesota Timberwolves,29,18,.617,8.5,29,18,108.4,105.0
Oklahoma City Thunder,25,20,.556,11.5,28,17,104.3,100.8
Portland Trail Blazers,24,21,.533,12.5,24,21,103.9,103.0
New Orleans Pelicans,23,21,.523,13.0,22,22,110.8,110.7
Los Angeles Clippers,23,21,.523,13.0,23,21,107.5,106.7
Denver Nuggets,23,23,.500,14.0,24,22,106.0,105.7
Utah Jazz,18,27,.400,18.5,21,24,101.3,102.3
Phoenix Suns,17,29,.370,20.0,14,32,105.5,112.2
Memphis Grizzlies,16,28,.364,20.0,18,26,99.4,101.9
Los Angeles Lakers,16,29,.356,20.5,17,28,106.1,110.0
Dallas Mavericks,15,30,.333,21.5,20,25,102.5,104.5
Sacramento Kings,13,32,.289,23.5,10,35,97.7,106.8
