Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,28,28,.500,—,29,27,100.7,99.9
Philadelphia 76ers,26,29,.473,1.5,24,31,98.1,99.9
New Jersey Nets,24,32,.429,4.0,20,36,89.9,93.7
Toronto Raptors,23,32,.418,4.5,25,30,99.4,100.9
New York Knicks,23,33,.411,5.0,23,33,96.4,99.1
Detroit Pistons,34,19,.642,—,35,18,92.2,88.2
Cleveland Cavaliers,31,22,.585,3.0,32,21,97.8,94.8
Chicago Bulls,29,24,.547,5.0,27,26,93.8,93.4
Indiana Pacers,28,27,.509,7.0,26,29,92.6,93.1
Milwaukee Bucks,22,31,.415,12.0,22,31,96.8,99.0
Miami Heat,41,16,.719,—,39,18,102.0,96.5
Washington Wizards,31,23,.574,8.5,27,27,101.1,101.1
Orlando Magic,28,26,.519,11.5,25,29,99.6,100.5
Charlotte Bobcats,11,42,.208,28.0,15,38,93.2,99.4
Atlanta Hawks,10,44,.185,29.5,11,43,90.9,100.0
Seattle SuperSonics,38,15,.717,—,35,18,101.3,96.7
Minnesota Timberwolves,27,29,.482,12.5,29,27,96.2,95.6
Denver Nuggets,26,29,.473,13.0,25,30,95.4,96.6
Portland Trail Blazers,22,31,.415,16.0,22,31,92.5,94.9
Utah Jazz,17,37,.315,21.5,20,34,95.5,99.3
Phoenix Suns,43,13,.768,—,41,15,110.6,102.7
Sacramento Kings,35,21,.625,8.0,33,23,103.1,100.6
Los Angeles Lakers,28,25,.528,13.5,25,28,97.6,98.5
Los Angeles Clippers,24,31,.436,18.5,26,29,95.0,95.7
Golden State Warriors,16,38,.296,26.0,18,36,95.2,100.3
San Antonio Spurs,42,13,.764,—,46,9,96.9,86.2
Dallas Mavericks,37,17,.685,4.5,37,17,103.4,97.9
Houston Rockets,32,23,.582,10.0,31,24,93.5,91.8
Memphis Grizzlies,31,25,.554,11.5,34,22,93.8,90.9
New Orleans Hornets,11,43,.204,30.5,13,41,87.7,95.5
