Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,28,20,.583,—,30,18,89.8,86.9
New York Knicks,24,27,.471,5.5,23,28,90.8,91.9
Boston Celtics,23,29,.442,7.0,25,27,94.5,95.3
Miami Heat,21,30,.412,8.5,20,31,86.4,89.1
Philadelphia 76ers,21,30,.412,8.5,23,28,88.7,90.0
Washington Wizards,16,33,.327,12.5,18,31,90.9,94.7
Orlando Magic,13,39,.250,17.0,15,37,94.7,100.7
Indiana Pacers,37,14,.725,—,35,16,89.5,84.7
Detroit Pistons,33,19,.635,4.5,33,19,89.6,86.2
Milwaukee Bucks,27,23,.540,9.5,27,23,95.5,94.4
New Orleans Hornets,27,24,.529,10.0,25,26,91.2,91.7
Toronto Raptors,23,25,.479,12.5,21,27,85.4,87.1
Cleveland Cavaliers,19,32,.373,18.0,19,32,91.9,95.1
Atlanta Hawks,17,35,.327,20.5,16,36,88.7,94.0
Chicago Bulls,14,37,.275,23.0,14,37,89.5,96.0
Minnesota Timberwolves,35,14,.714,—,33,16,95.7,90.6
San Antonio Spurs,34,18,.654,2.5,39,13,90.2,83.7
Dallas Mavericks,32,18,.640,3.5,31,19,103.5,100.1
Houston Rockets,29,21,.580,6.5,31,19,87.1,84.2
Denver Nuggets,29,22,.569,7.0,29,22,97.2,95.0
Memphis Grizzlies,28,21,.571,7.0,28,21,96.5,94.4
Utah Jazz,25,26,.490,11.0,23,28,89.8,91.0
Sacramento Kings,34,13,.723,—,34,13,104.7,97.5
Los Angeles Lakers,29,18,.617,5.0,29,18,97.4,94.1
Seattle SuperSonics,24,25,.490,11.0,22,27,98.0,99.3
Portland Trail Blazers,23,25,.479,11.5,19,29,91.6,94.1
Los Angeles Clippers,22,26,.458,12.5,21,27,96.4,98.1
Golden State Warriors,21,27,.438,13.5,22,26,94.0,95.2
Phoenix Suns,18,35,.340,19.0,21,32,93.4,96.5
