Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Washington Wizards,3,1,.750,—,2,2,110.8,108.0
Orlando Magic,3,1,.750,—,3,1,119.0,112.3
Cleveland Cavaliers,3,2,.600,0.5,3,2,107.4,106.8
Milwaukee Bucks,3,2,.600,0.5,2,3,102.0,103.2
Boston Celtics,3,2,.600,0.5,3,2,101.4,96.0
Brooklyn Nets,3,2,.600,0.5,3,2,121.2,119.4
Detroit Pistons,3,2,.600,0.5,3,2,106.4,102.0
Miami Heat,2,2,.500,1.0,2,2,106.3,108.5
Toronto Raptors,2,2,.500,1.0,3,1,113.5,103.0
Charlotte Hornets,2,2,.500,1.0,2,2,100.8,97.3
Indiana Pacers,2,3,.400,1.5,2,3,114.0,115.6
Chicago Bulls,1,3,.250,2.0,1,3,95.0,102.3
Philadelphia 76ers,1,4,.200,2.5,1,4,100.4,108.2
Atlanta Hawks,1,4,.200,2.5,1,4,98.2,106.2
New York Knicks,0,3,.000,2.5,0,3,93.3,108.7
San Antonio Spurs,4,0,1.000,—,3,1,103.0,93.3
Los Angeles Clippers,4,0,1.000,—,4,0,111.0,91.8
Houston Rockets,4,1,.800,0.5,3,2,105.8,102.8
Memphis Grizzlies,4,1,.800,0.5,3,2,100.4,95.2
Portland Trail Blazers,3,2,.600,1.5,4,1,110.8,96.4
Golden State Warriors,3,2,.600,1.5,3,2,120.0,113.6
Oklahoma City Thunder,2,2,.500,2.0,3,1,104.8,97.8
Los Angeles Lakers,2,2,.500,2.0,1,3,109.5,114.0
New Orleans Pelicans,2,3,.400,2.5,2,3,107.4,110.4
Utah Jazz,2,3,.400,2.5,2,3,94.2,96.4
Minnesota Timberwolves,2,3,.400,2.5,1,4,104.4,113.8
Phoenix Suns,2,3,.400,2.5,1,4,101.6,117.8
Denver Nuggets,1,3,.250,3.0,1,3,97.3,101.0
Sacramento Kings,1,4,.200,3.5,2,3,98.6,104.0
Dallas Mavericks,1,5,.167,4.0,1,5,97.8,106.7
