Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,35,15,.700,—,32,18,102.9,98.5
Toronto Raptors,33,15,.688,1.0,35,13,111.1,103.8
Cleveland Cavaliers,29,19,.604,5.0,25,23,109.9,109.4
Miami Heat,28,21,.571,6.5,23,26,100.6,101.3
Washington Wizards,27,22,.551,7.5,27,22,107.1,105.6
Indiana Pacers,27,23,.540,8.0,27,23,106.6,105.5
Milwaukee Bucks,26,22,.542,8.0,23,25,105.1,105.6
Philadelphia 76ers,24,22,.522,9.0,25,21,108.2,106.7
Detroit Pistons,22,26,.458,12.0,23,25,102.3,102.9
New York Knicks,22,28,.440,13.0,23,27,105.0,106.2
Charlotte Hornets,20,28,.417,14.0,24,24,105.6,105.5
Brooklyn Nets,18,32,.360,17.0,19,31,105.2,108.8
Chicago Bulls,18,32,.360,17.0,16,34,103.5,109.0
Orlando Magic,14,34,.292,20.0,16,32,105.2,110.4
Atlanta Hawks,14,35,.286,20.5,17,32,103.5,108.2
Golden State Warriors,40,10,.800,—,37,13,116.0,107.2
Houston Rockets,35,13,.729,4.0,35,13,114.1,106.4
San Antonio Spurs,33,19,.635,8.0,32,20,100.8,97.4
Minnesota Timberwolves,32,20,.615,9.0,31,21,109.1,105.9
Oklahoma City Thunder,30,20,.600,10.0,32,18,106.3,102.0
Portland Trail Blazers,27,22,.551,12.5,27,22,104.6,103.1
New Orleans Pelicans,27,22,.551,12.5,25,24,110.9,110.7
Denver Nuggets,26,23,.531,13.5,26,23,106.1,105.5
Los Angeles Clippers,25,24,.510,14.5,25,24,107.8,107.3
Utah Jazz,21,28,.429,18.5,23,26,101.4,102.2
Los Angeles Lakers,19,30,.388,20.5,19,30,106.7,110.0
Memphis Grizzlies,17,31,.354,22.0,19,29,99.4,102.3
Phoenix Suns,17,33,.340,23.0,14,36,104.9,112.1
Dallas Mavericks,16,34,.320,24.0,22,28,102.0,103.9
Sacramento Kings,15,34,.306,24.5,11,38,97.8,106.5
