Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,43,16,.729,—,42,17,95.9,90.1
Miami Heat,34,24,.586,8.5,35,23,88.5,86.0
New York Knicks,33,23,.589,8.5,33,23,88.1,86.0
Orlando Magic,30,26,.536,11.5,30,26,97.6,96.4
Boston Celtics,25,32,.439,17.0,23,34,93.6,96.2
New Jersey Nets,20,39,.339,23.0,19,40,91.0,95.8
Washington Wizards,13,45,.224,29.5,16,42,92.1,98.8
Milwaukee Bucks,35,21,.625,—,35,21,100.3,96.6
Charlotte Hornets,32,26,.552,4.0,33,25,89.9,88.2
Toronto Raptors,31,27,.534,5.0,32,26,97.6,96.0
Indiana Pacers,26,29,.473,8.5,27,28,91.3,91.7
Cleveland Cavaliers,22,33,.400,12.5,20,35,91.5,95.5
Detroit Pistons,21,36,.368,14.5,21,36,94.8,98.6
Atlanta Hawks,18,40,.310,18.0,20,38,88.0,92.2
Chicago Bulls,9,47,.161,26.0,10,46,86.3,95.9
Utah Jazz,39,17,.696,—,39,17,97.0,91.2
San Antonio Spurs,37,19,.661,2.0,41,15,95.8,89.0
Dallas Mavericks,36,22,.621,4.0,36,22,99.8,96.1
Minnesota Timberwolves,34,24,.586,6.0,33,25,97.3,95.6
Houston Rockets,31,27,.534,9.0,33,25,96.0,94.1
Denver Nuggets,30,29,.508,10.5,25,34,97.7,99.7
Vancouver Grizzlies,18,41,.305,22.5,19,40,92.3,97.5
Portland Trail Blazers,40,18,.690,—,40,18,95.4,90.3
Sacramento Kings,38,18,.679,1.0,40,16,101.1,94.8
Los Angeles Lakers,37,19,.661,2.0,33,23,101.0,98.4
Phoenix Suns,34,22,.607,5.0,34,22,94.0,91.1
Seattle SuperSonics,29,29,.500,11.0,27,31,97.6,98.4
Los Angeles Clippers,20,40,.333,21.0,22,38,91.7,95.4
Golden State Warriors,16,42,.276,24.0,16,42,94.1,101.1
