Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,62,16,.795,—,64,14,100.5,90.3
Philadelphia 76ers,40,38,.513,22.0,41,37,96.9,96.0
Toronto Raptors,39,39,.500,23.0,46,32,100.4,97.7
New Jersey Nets,32,46,.410,30.0,26,52,95.6,100.6
New York Knicks,23,56,.291,39.5,23,56,96.6,103.1
Detroit Pistons,55,23,.705,—,58,20,97.4,90.4
Cleveland Cavaliers,43,35,.551,12.0,38,40,96.9,97.2
Indiana Pacers,34,44,.436,21.0,35,43,103.8,105.4
Chicago Bulls,30,48,.385,25.0,30,48,96.7,100.0
Milwaukee Bucks,26,52,.333,29.0,22,56,96.6,103.2
Orlando Magic,49,29,.628,—,52,26,104.3,99.3
Washington Wizards,41,37,.526,8.0,39,39,99.0,99.0
Atlanta Hawks,36,42,.462,13.0,35,43,98.0,99.6
Charlotte Bobcats,30,49,.380,19.5,27,52,96.6,101.2
Miami Heat,14,64,.179,35.0,17,61,91.5,100.4
Utah Jazz,52,27,.658,—,57,22,106.3,99.3
Denver Nuggets,48,31,.608,4.0,49,30,110.7,106.8
Portland Trail Blazers,39,39,.500,12.5,36,42,95.2,96.2
Minnesota Timberwolves,19,59,.244,32.5,21,57,95.0,102.2
Seattle SuperSonics,18,61,.228,34.0,18,61,97.5,106.4
Los Angeles Lakers,54,25,.684,—,57,22,108.4,101.5
Phoenix Suns,53,26,.671,1.0,52,27,110.3,105.1
Golden State Warriors,47,32,.595,7.0,45,34,110.7,108.4
Sacramento Kings,36,42,.462,17.5,33,45,102.7,105.0
Los Angeles Clippers,23,56,.291,31.0,21,58,93.8,100.7
New Orleans Hornets,55,23,.705,—,54,24,100.8,95.3
Houston Rockets,53,25,.679,2.0,53,25,96.8,91.9
San Antonio Spurs,53,25,.679,2.0,52,26,95.3,90.6
Dallas Mavericks,50,29,.633,5.5,52,27,100.3,95.7
Memphis Grizzlies,21,57,.269,34.0,24,54,100.7,106.8
