Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,15,5,.750,—,15,5,102.8,95.2
Brooklyn Nets,11,8,.579,3.5,11,8,96.1,93.7
Boston Celtics,11,9,.550,4.0,11,9,97.4,96.7
Philadelphia 76ers,11,9,.550,4.0,8,12,92.3,94.4
Toronto Raptors,4,17,.190,11.5,6,15,96.6,103.5
Chicago Bulls,11,8,.579,—,12,7,94.1,91.3
Milwaukee Bucks,10,9,.526,1.0,9,10,96.8,97.7
Indiana Pacers,10,11,.476,2.0,10,11,90.8,91.8
Detroit Pistons,7,15,.318,5.5,9,13,94.2,96.8
Cleveland Cavaliers,4,17,.190,8.0,6,15,94.3,100.5
Miami Heat,13,5,.722,—,11,7,103.8,100.0
Atlanta Hawks,12,5,.706,0.5,11,6,97.2,93.6
Orlando Magic,8,12,.400,6.0,8,12,92.2,95.6
Charlotte Bobcats,7,12,.368,6.5,5,14,96.3,103.4
Washington Wizards,2,15,.118,10.5,4,13,91.1,98.5
Oklahoma City Thunder,17,4,.810,—,17,4,106.0,96.5
Utah Jazz,12,10,.545,5.5,12,10,101.3,99.3
Minnesota Timberwolves,9,9,.500,6.5,10,8,93.2,91.9
Denver Nuggets,10,11,.476,7.0,10,11,100.7,101.0
Portland Trail Blazers,8,12,.400,8.5,7,13,97.4,102.0
Los Angeles Clippers,14,6,.700,—,15,5,102.3,94.5
Golden State Warriors,13,7,.650,1.0,10,10,99.5,98.9
Los Angeles Lakers,9,12,.429,5.5,13,8,101.8,98.7
Sacramento Kings,7,12,.368,6.5,7,12,94.4,98.4
Phoenix Suns,7,15,.318,8.0,7,15,97.8,103.1
San Antonio Spurs,17,4,.810,—,16,5,104.6,95.9
Memphis Grizzlies,14,4,.778,1.5,13,5,98.2,91.2
Dallas Mavericks,10,10,.500,6.5,9,11,99.2,100.8
Houston Rockets,9,10,.474,7.0,9,10,103.4,103.9
New Orleans Hornets,5,14,.263,11.0,5,14,92.6,98.9
