Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,28,9,.757,—,26,11,94.7,88.6
New York Knicks,24,13,.649,4.0,25,12,87.9,83.5
Miami Heat,22,17,.564,7.0,22,17,87.4,85.8
Orlando Magic,17,20,.459,11.0,19,18,95.5,95.5
Boston Celtics,14,24,.368,14.5,13,25,93.3,97.7
New Jersey Nets,12,26,.316,16.5,12,26,88.0,93.0
Washington Wizards,7,32,.179,22.0,10,29,90.4,97.5
Charlotte Hornets,23,17,.575,—,24,16,90.2,87.7
Milwaukee Bucks,22,15,.595,-0.5,22,15,99.2,96.2
Toronto Raptors,19,18,.514,2.5,20,17,95.4,94.2
Cleveland Cavaliers,18,18,.500,3.0,15,21,93.1,95.6
Indiana Pacers,18,21,.462,4.5,19,20,92.2,92.4
Atlanta Hawks,14,23,.378,7.5,14,23,87.4,90.8
Detroit Pistons,14,23,.378,7.5,14,23,95.5,98.8
Chicago Bulls,6,31,.162,15.5,6,31,85.4,96.1
Utah Jazz,24,13,.649,—,25,12,97.2,92.4
Dallas Mavericks,24,16,.600,1.5,24,16,98.8,95.7
San Antonio Spurs,23,13,.639,0.5,25,11,94.2,89.2
Denver Nuggets,22,16,.579,2.5,18,20,99.2,99.8
Minnesota Timberwolves,21,18,.538,4.0,20,19,97.0,96.8
Houston Rockets,18,19,.486,6.0,19,18,94.8,94.5
Vancouver Grizzlies,11,26,.297,13.0,13,24,92.5,96.3
Portland Trail Blazers,28,11,.718,—,27,12,95.9,90.5
Sacramento Kings,25,10,.714,1.0,26,9,99.5,92.3
Los Angeles Lakers,25,12,.676,2.0,23,14,101.5,97.9
Phoenix Suns,22,13,.629,4.0,21,14,94.6,91.8
Seattle SuperSonics,21,19,.525,7.5,20,20,98.6,98.7
Los Angeles Clippers,13,27,.325,15.5,15,25,90.3,93.7
Golden State Warriors,11,26,.297,16.0,11,26,95.6,101.2
