Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,35,13,.729,—,32,16,113.9,108.3
Milwaukee Bucks,33,12,.733,0.5,35,10,117.6,107.6
Indiana Pacers,30,15,.667,3.5,30,15,108.7,103.3
Philadelphia 76ers,30,17,.638,4.5,28,19,115.4,112.2
Boston Celtics,28,18,.609,6.0,32,14,112.1,105.9
Brooklyn Nets,24,23,.511,10.5,23,24,111.6,112.0
Miami Heat,22,22,.500,11.0,22,22,106.1,105.8
Charlotte Hornets,22,23,.489,11.5,24,21,112.6,111.5
Detroit Pistons,20,25,.444,13.5,19,26,106.6,109.1
Washington Wizards,19,26,.422,14.5,18,27,113.2,116.5
Orlando Magic,19,27,.413,15.0,17,29,103.9,107.9
Atlanta Hawks,14,31,.311,19.5,12,33,109.8,117.7
New York Knicks,10,34,.227,23.0,11,33,107.1,115.4
Chicago Bulls,10,36,.217,24.0,9,37,101.0,111.6
Cleveland Cavaliers,9,38,.191,25.5,9,38,102.8,113.9
Golden State Warriors,32,14,.696,—,32,14,118.5,111.9
Denver Nuggets,31,14,.689,0.5,30,15,111.3,106.2
Oklahoma City Thunder,27,18,.600,4.5,29,16,113.5,109.0
Portland Trail Blazers,28,19,.596,4.5,27,20,112.5,110.1
San Antonio Spurs,27,20,.574,5.5,27,20,111.8,109.3
Houston Rockets,26,19,.578,5.5,25,20,112.6,110.5
Utah Jazz,26,21,.553,6.5,29,18,108.4,104.9
Los Angeles Lakers,25,22,.532,7.5,25,22,112.4,111.4
Los Angeles Clippers,24,21,.533,7.5,23,22,114.7,114.6
Sacramento Kings,24,22,.522,8.0,21,25,114.0,115.1
Minnesota Timberwolves,21,24,.467,10.5,22,23,111.5,112.0
New Orleans Pelicans,21,25,.457,11.0,25,21,117.4,115.8
Dallas Mavericks,20,25,.444,11.5,22,23,109.6,109.6
Memphis Grizzlies,19,27,.413,13.0,19,27,101.0,103.8
Phoenix Suns,11,36,.234,21.5,12,35,106.2,115.0
