Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,12,12,.500,—,11,13,88.5,89.3
Boston Celtics,12,13,.480,0.5,13,12,94.9,94.4
New Jersey Nets,11,12,.478,0.5,12,11,88.5,88.5
New York Knicks,9,16,.360,3.5,8,17,86.3,90.9
Miami Heat,8,15,.348,3.5,7,16,85.2,90.4
Washington Wizards,7,16,.304,4.5,7,16,89.9,94.8
Orlando Magic,4,20,.167,8.0,6,18,90.9,98.0
Indiana Pacers,19,6,.760,—,18,7,89.2,83.7
New Orleans Hornets,17,8,.680,2.0,15,10,92.3,90.0
Detroit Pistons,14,10,.583,4.5,14,10,89.6,87.0
Toronto Raptors,13,11,.542,5.5,9,15,85.1,88.3
Milwaukee Bucks,11,13,.458,7.5,13,11,95.9,94.3
Atlanta Hawks,7,18,.280,12.0,8,17,91.7,96.9
Chicago Bulls,6,16,.273,11.5,5,17,89.9,98.4
Cleveland Cavaliers,6,18,.250,12.5,8,16,91.3,95.7
San Antonio Spurs,16,10,.615,—,19,7,89.9,83.5
Dallas Mavericks,15,8,.652,-0.5,16,7,101.6,96.4
Minnesota Timberwolves,14,9,.609,0.5,15,8,93.4,89.6
Denver Nuggets,14,9,.609,0.5,14,9,96.9,94.0
Houston Rockets,13,9,.591,1.0,13,9,86.6,84.2
Memphis Grizzlies,13,10,.565,1.5,13,10,94.6,92.4
Utah Jazz,13,10,.565,1.5,13,10,92.6,91.2
Los Angeles Lakers,18,5,.783,—,17,6,102.2,94.8
Sacramento Kings,16,5,.762,1.0,16,5,104.7,96.8
Portland Trail Blazers,11,10,.524,6.0,9,12,89.9,92.3
Seattle SuperSonics,11,10,.524,6.0,10,11,95.2,96.1
Golden State Warriors,10,11,.476,7.0,11,10,92.6,92.0
Los Angeles Clippers,9,11,.450,7.5,9,11,95.6,97.5
Phoenix Suns,8,16,.333,10.5,9,15,92.5,96.0
