Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Detroit Pistons,3,0,1.000,—,2,1,98.7,91.7
Toronto Raptors,2,0,1.000,0.5,2,0,109.5,101.0
Washington Wizards,2,0,1.000,0.5,1,1,103.0,100.0
Cleveland Cavaliers,2,1,.667,1.0,3,0,101.0,88.3
Atlanta Hawks,2,1,.667,1.0,2,1,101.0,100.3
Chicago Bulls,2,1,.667,1.0,2,1,102.0,97.7
Miami Heat,1,1,.500,1.5,1,1,98.0,98.0
Boston Celtics,1,1,.500,1.5,1,1,107.5,104.0
New York Knicks,1,1,.500,1.5,1,1,111.5,104.5
Charlotte Hornets,0,2,.000,2.5,1,1,94.0,100.5
Indiana Pacers,0,2,.000,2.5,1,1,101.0,109.0
Brooklyn Nets,0,2,.000,2.5,0,2,87.5,108.5
Milwaukee Bucks,0,2,.000,2.5,0,2,105.0,120.0
Philadelphia 76ers,0,2,.000,2.5,0,2,83.0,105.5
Orlando Magic,0,2,.000,2.5,1,1,111.5,113.5
Oklahoma City Thunder,2,0,1.000,—,1,1,125.5,121.0
Golden State Warriors,2,0,1.000,—,2,0,111.5,93.5
Los Angeles Clippers,2,0,1.000,—,2,0,107.5,96.0
Minnesota Timberwolves,2,0,1.000,—,2,0,103.5,94.5
San Antonio Spurs,1,1,.500,1.0,2,0,104.0,93.5
Dallas Mavericks,1,1,.500,1.0,1,1,99.5,99.5
Memphis Grizzlies,1,1,.500,1.0,0,2,94.0,104.5
Portland Trail Blazers,1,1,.500,1.0,1,1,102.0,102.0
Utah Jazz,1,1,.500,1.0,2,0,93.0,81.5
Denver Nuggets,1,1,.500,1.0,1,1,91.5,90.0
Phoenix Suns,1,1,.500,1.0,1,1,102.5,101.5
Sacramento Kings,1,1,.500,1.0,1,1,118.0,112.5
Houston Rockets,0,2,.000,2.0,0,2,88.5,108.5
New Orleans Pelicans,0,2,.000,2.0,0,2,94.5,111.5
Los Angeles Lakers,0,2,.000,2.0,0,2,112.5,122.0
