Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,42,23,.646,—,40,25,95.8,92.5
New York Knicks,40,24,.625,1.5,37,27,92.5,90.4
Philadelphia 76ers,36,28,.563,5.5,34,30,93.9,93.0
Orlando Magic,31,35,.470,11.5,32,34,101.0,101.5
Boston Celtics,30,36,.455,12.5,31,35,98.6,99.5
New Jersey Nets,28,36,.438,13.5,32,32,97.6,97.4
Washington Wizards,22,45,.328,21.0,25,42,96.1,99.8
Indiana Pacers,46,21,.687,—,45,22,102.2,97.2
Toronto Raptors,38,26,.594,6.5,34,30,98.3,97.6
Charlotte Hornets,35,30,.538,10.0,36,29,98.2,96.9
Detroit Pistons,32,32,.500,12.5,34,30,104.0,103.2
Milwaukee Bucks,31,35,.470,14.5,32,34,101.7,102.0
Cleveland Cavaliers,25,40,.385,20.0,24,41,96.8,100.8
Atlanta Hawks,24,40,.375,20.5,24,40,95.6,99.0
Chicago Bulls,13,52,.200,32.0,12,53,84.9,94.4
Utah Jazz,43,21,.672,—,42,22,96.3,91.8
San Antonio Spurs,42,24,.636,2.0,47,19,96.1,90.2
Minnesota Timberwolves,38,26,.594,5.0,37,27,97.7,95.3
Dallas Mavericks,27,38,.415,16.5,29,36,101.0,102.7
Denver Nuggets,27,39,.409,17.0,28,38,98.7,101.0
Houston Rockets,24,41,.369,19.5,27,38,97.8,100.3
Vancouver Grizzlies,18,48,.273,26.0,20,46,93.7,99.5
Los Angeles Lakers,54,12,.818,—,53,13,100.6,91.3
Portland Trail Blazers,50,16,.758,4.0,48,18,97.8,91.1
Phoenix Suns,41,23,.641,12.0,44,20,99.0,93.8
Seattle SuperSonics,40,27,.597,14.5,37,30,98.2,96.8
Sacramento Kings,38,27,.585,15.5,40,25,105.5,101.8
Golden State Warriors,17,48,.262,36.5,17,48,95.7,103.2
Los Angeles Clippers,14,53,.209,40.5,11,56,91.2,102.6
