Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,44,26,.629,—,44,26,99.1,95.7
Brooklyn Nets,42,29,.592,2.5,40,31,96.1,94.5
Boston Celtics,37,34,.521,7.5,35,36,95.9,96.0
Philadelphia 76ers,28,43,.394,16.5,26,45,92.9,96.6
Toronto Raptors,26,45,.366,18.5,30,41,97.2,99.5
Indiana Pacers,45,27,.625,—,49,23,94.5,89.6
Chicago Bulls,39,31,.557,5.0,36,34,92.9,92.4
Milwaukee Bucks,34,36,.486,10.0,31,39,98.6,100.2
Detroit Pistons,24,48,.333,21.0,24,48,94.0,98.9
Cleveland Cavaliers,22,48,.314,22.0,25,45,97.1,101.3
Miami Heat,56,15,.789,—,53,18,103.4,95.6
Atlanta Hawks,40,32,.556,16.5,38,34,97.7,97.1
Washington Wizards,26,45,.366,30.0,29,42,92.9,95.4
Orlando Magic,18,54,.250,38.5,20,52,94.4,101.2
Charlotte Bobcats,17,54,.239,39.0,14,57,93.4,103.0
Oklahoma City Thunder,53,19,.736,—,57,15,106.2,96.8
Denver Nuggets,49,24,.671,4.5,47,26,105.6,101.2
Utah Jazz,36,36,.500,17.0,35,37,98.1,98.6
Portland Trail Blazers,33,38,.465,19.5,32,39,98.1,99.7
Minnesota Timberwolves,25,45,.357,27.0,28,42,95.3,97.9
Los Angeles Clippers,49,23,.681,—,52,20,100.9,94.3
Golden State Warriors,41,32,.562,8.5,37,36,100.5,100.2
Los Angeles Lakers,37,35,.514,12.0,38,34,102.3,101.4
Sacramento Kings,26,46,.361,23.0,24,48,99.8,104.7
Phoenix Suns,23,49,.319,26.0,21,51,94.3,100.7
San Antonio Spurs,54,17,.761,—,53,18,104.3,96.5
Memphis Grizzlies,47,24,.662,7.0,45,26,93.6,90.0
Houston Rockets,39,32,.549,15.0,44,27,106.1,102.6
Dallas Mavericks,35,36,.493,19.0,34,37,101.8,102.3
New Orleans Hornets,25,47,.347,29.5,27,45,94.1,97.5
