Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,28,11,.718,—,30,9,97.9,89.5
Boston Celtics,22,17,.564,6.0,20,19,94.7,94.3
Philadelphia 76ers,20,19,.513,8.0,20,19,94.4,94.3
Washington Wizards,20,19,.513,8.0,22,17,92.4,90.7
Orlando Magic,20,21,.488,9.0,18,23,97.0,98.7
New York Knicks,14,23,.378,13.0,15,22,92.9,95.4
Miami Heat,13,26,.333,15.0,13,26,84.9,89.3
Indiana Pacers,28,11,.718,—,27,12,99.0,93.8
Detroit Pistons,26,12,.684,1.5,25,13,90.3,86.5
New Orleans Hornets,21,20,.512,8.0,23,18,93.5,92.1
Milwaukee Bucks,19,20,.487,9.0,19,20,98.6,98.7
Atlanta Hawks,14,25,.359,14.0,12,27,91.6,96.8
Chicago Bulls,14,25,.359,14.0,13,26,93.2,98.1
Toronto Raptors,10,30,.250,18.5,10,30,87.8,95.3
Cleveland Cavaliers,8,33,.195,21.0,7,34,89.7,100.6
Dallas Mavericks,31,7,.816,—,31,7,102.6,92.5
San Antonio Spurs,25,14,.641,6.5,26,13,93.2,89.0
Utah Jazz,23,15,.605,8.0,25,13,96.0,91.3
Houston Rockets,23,15,.605,8.0,23,15,92.2,89.2
Minnesota Timberwolves,21,18,.538,10.5,20,19,96.3,95.8
Memphis Grizzlies,12,27,.308,19.5,13,26,95.6,100.6
Denver Nuggets,10,29,.256,21.5,9,30,81.1,88.2
Sacramento Kings,29,10,.744,—,30,9,100.7,92.1
Phoenix Suns,25,16,.610,5.0,22,19,92.8,91.6
Portland Trail Blazers,23,14,.622,5.0,22,15,93.0,90.7
Los Angeles Lakers,18,21,.462,11.0,20,19,96.9,96.7
Seattle SuperSonics,17,21,.447,11.5,18,20,92.3,92.9
Golden State Warriors,17,22,.436,12.0,19,20,99.3,99.8
Los Angeles Clippers,14,24,.368,14.5,14,24,91.6,95.5
