Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,37,28,.569,—,34,31,93.7,93.2
Philadelphia 76ers,31,35,.470,6.5,29,37,99.9,101.7
Boston Celtics,28,40,.412,10.5,30,38,98.0,99.7
Toronto Raptors,24,42,.364,13.5,28,38,100.4,102.6
New York Knicks,19,46,.292,18.0,20,45,96.3,102.2
Detroit Pistons,53,13,.803,—,49,17,97.5,90.3
Cleveland Cavaliers,38,29,.567,15.5,38,29,96.9,95.0
Milwaukee Bucks,34,33,.507,19.5,31,36,96.5,97.6
Indiana Pacers,33,31,.516,19.0,37,27,93.8,91.5
Chicago Bulls,29,38,.433,24.5,33,34,96.9,97.3
Miami Heat,45,21,.682,—,44,22,101.2,96.5
Washington Wizards,34,31,.523,10.5,36,29,101.5,99.8
Orlando Magic,24,42,.364,21.0,27,39,93.6,96.3
Atlanta Hawks,21,44,.323,23.5,21,44,96.8,101.9
Charlotte Bobcats,18,49,.269,27.5,23,44,95.8,100.5
Denver Nuggets,38,30,.559,—,36,32,100.8,99.8
Utah Jazz,31,35,.470,6.0,24,42,90.8,94.4
Minnesota Timberwolves,27,39,.409,10.0,30,36,92.0,93.2
Seattle SuperSonics,26,39,.400,10.5,24,41,102.0,106.2
Portland Trail Blazers,20,47,.299,17.5,14,53,88.5,97.0
Phoenix Suns,45,20,.692,—,46,19,108.3,101.6
Los Angeles Clippers,39,26,.600,6.0,37,28,97.2,95.2
Los Angeles Lakers,35,34,.507,12.0,38,31,98.8,97.4
Sacramento Kings,33,33,.500,12.5,36,30,99.4,98.0
Golden State Warriors,28,37,.431,17.0,30,35,98.7,99.7
San Antonio Spurs,52,14,.788,—,50,16,95.4,88.2
Dallas Mavericks,52,15,.776,0.5,48,19,99.3,92.8
Memphis Grizzlies,37,29,.561,15.0,39,27,91.3,88.9
New Orleans/Oklahoma City Hornets,31,33,.484,20.0,28,36,92.0,93.8
Houston Rockets,29,38,.433,23.5,30,37,90.4,91.8
