Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,20,15,.571,—,21,14,88.7,86.3
Boston Celtics,19,19,.500,2.5,20,18,94.3,93.8
Philadelphia 76ers,17,19,.472,3.5,18,18,88.5,88.3
Miami Heat,15,21,.417,5.5,12,24,86.3,90.6
New York Knicks,14,23,.378,7.0,14,23,89.5,92.5
Washington Wizards,9,25,.265,10.5,10,24,88.3,93.9
Orlando Magic,9,28,.243,12.0,11,26,93.2,99.2
Indiana Pacers,28,10,.737,—,26,12,89.6,84.7
Detroit Pistons,23,13,.639,4.0,24,12,88.4,84.5
New Orleans Hornets,22,14,.611,5.0,20,16,92.4,91.1
Milwaukee Bucks,20,16,.556,7.0,21,15,95.2,93.3
Toronto Raptors,18,16,.529,8.0,14,20,84.7,87.1
Chicago Bulls,11,25,.306,16.0,10,26,88.9,95.1
Cleveland Cavaliers,11,25,.306,16.0,13,23,90.3,93.9
Atlanta Hawks,10,27,.270,17.5,9,28,88.9,96.3
San Antonio Spurs,25,11,.694,—,28,8,90.5,82.4
Minnesota Timberwolves,23,11,.676,1.0,24,10,95.8,89.9
Denver Nuggets,22,15,.595,3.5,22,15,97.5,94.8
Dallas Mavericks,20,15,.571,4.5,21,14,101.6,98.9
Houston Rockets,20,15,.571,4.5,22,13,86.5,83.7
Utah Jazz,18,17,.514,6.5,17,18,91.5,92.0
Memphis Grizzlies,17,18,.486,7.5,19,16,96.2,95.3
Sacramento Kings,25,9,.735,—,26,8,105.2,97.1
Los Angeles Lakers,22,11,.667,2.5,23,10,101.5,95.9
Seattle SuperSonics,19,15,.559,6.0,17,17,97.8,98.2
Portland Trail Blazers,16,18,.471,9.0,13,21,90.5,93.7
Los Angeles Clippers,15,18,.455,9.5,14,19,95.5,97.9
Golden State Warriors,14,20,.412,11.0,14,20,91.6,93.9
Phoenix Suns,12,25,.324,14.5,13,24,92.7,96.7
