Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,32,14,.696,—,35,11,97.3,89.3
Boston Celtics,26,20,.565,6.0,22,24,93.5,94.0
Philadelphia 76ers,25,22,.532,7.5,25,22,94.6,93.9
Orlando Magic,24,24,.500,9.0,22,26,97.6,98.8
Washington Wizards,22,25,.468,10.5,25,22,91.9,91.0
New York Knicks,20,25,.444,11.5,20,25,93.1,94.5
Miami Heat,16,30,.348,16.0,16,30,85.6,89.7
Indiana Pacers,33,14,.702,—,31,16,98.3,93.9
Detroit Pistons,30,15,.667,2.0,30,15,90.4,86.1
New Orleans Hornets,24,23,.511,9.0,26,21,94.0,92.6
Milwaukee Bucks,23,22,.511,9.0,23,22,98.2,98.0
Atlanta Hawks,18,29,.383,15.0,17,30,93.3,97.4
Chicago Bulls,17,29,.370,15.5,16,30,93.8,97.9
Toronto Raptors,12,34,.261,20.5,12,34,88.5,95.5
Cleveland Cavaliers,9,38,.191,24.0,9,38,90.5,100.7
Dallas Mavericks,36,9,.800,—,36,9,102.3,92.4
San Antonio Spurs,30,16,.652,6.5,30,16,94.0,89.7
Utah Jazz,28,18,.609,8.5,31,15,96.2,91.4
Minnesota Timberwolves,27,20,.574,10.0,25,22,96.7,96.0
Houston Rockets,25,20,.556,11.0,25,20,92.2,90.7
Memphis Grizzlies,13,32,.289,23.0,15,30,95.4,100.5
Denver Nuggets,10,35,.222,26.0,9,36,80.4,88.4
Sacramento Kings,33,15,.688,—,35,13,101.0,93.8
Portland Trail Blazers,29,16,.644,2.5,26,19,93.8,91.7
Phoenix Suns,27,21,.563,6.0,25,23,93.4,93.0
Los Angeles Lakers,21,23,.477,10.0,23,21,97.5,97.1
Seattle SuperSonics,20,24,.455,11.0,21,23,91.5,92.4
Golden State Warriors,20,25,.444,11.5,21,24,99.1,99.8
Los Angeles Clippers,17,29,.370,15.0,17,29,92.1,95.5
