Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,41,14,.745,—,41,14,98.2,91.2
New York Knicks,28,26,.519,12.5,28,26,106.2,105.8
Philadelphia 76ers,27,29,.482,14.5,31,25,98.2,96.9
New Jersey Nets,17,40,.298,25.0,16,41,92.4,98.6
Toronto Raptors,15,42,.263,27.0,17,40,98.7,104.6
Chicago Bulls,38,16,.704,—,38,16,98.4,92.4
Indiana Pacers,25,30,.455,13.5,28,27,99.8,99.8
Milwaukee Bucks,22,34,.393,17.0,25,31,91.4,92.7
Detroit Pistons,21,37,.362,19.0,21,37,94.9,99.1
Cleveland Cavaliers,10,46,.179,29.0,10,46,95.1,105.8
Miami Heat,42,15,.737,—,43,14,102.2,94.1
Orlando Magic,36,21,.632,6.0,40,17,99.8,93.9
Atlanta Hawks,34,22,.607,7.5,30,26,96.5,95.6
Charlotte Bobcats,25,32,.439,17.0,23,34,94.1,96.6
Washington Wizards,15,40,.273,26.0,16,39,96.6,103.2
Oklahoma City Thunder,36,19,.655,—,32,23,104.8,102.1
Denver Nuggets,33,25,.569,4.5,34,24,107.8,105.2
Portland Trail Blazers,32,24,.571,4.5,30,26,96.2,95.4
Utah Jazz,31,26,.544,6.0,28,29,99.4,99.7
Minnesota Timberwolves,13,44,.228,24.0,18,39,101.8,107.7
Los Angeles Lakers,39,19,.672,—,41,17,102.3,96.1
Phoenix Suns,27,27,.500,10.0,26,28,105.1,105.5
Golden State Warriors,26,30,.464,12.0,23,33,102.8,105.7
Los Angeles Clippers,21,36,.368,17.5,22,35,98.6,101.8
Sacramento Kings,13,41,.241,24.0,17,37,97.6,103.1
San Antonio Spurs,46,10,.821,—,41,15,103.5,96.3
Dallas Mavericks,40,16,.714,6.0,35,21,98.9,95.6
New Orleans Hornets,33,25,.569,14.0,33,25,94.8,92.9
Memphis Grizzlies,31,27,.534,16.0,32,26,99.7,98.3
Houston Rockets,27,31,.466,20.0,30,28,105.2,104.8
