Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,3,0,1.000,—,3,0,106.7,90.3
New Jersey Nets,4,1,.800,—,2,3,89.6,92.8
New York Knicks,2,1,.667,1.0,2,1,107.3,105.0
Philadelphia 76ers,2,2,.500,1.5,3,1,93.8,86.8
Toronto Raptors,2,3,.400,2.0,3,2,97.6,96.2
Detroit Pistons,3,1,.750,—,3,1,98.0,90.0
Indiana Pacers,3,1,.750,—,2,2,104.0,102.5
Milwaukee Bucks,2,2,.500,1.0,2,2,93.0,90.3
Cleveland Cavaliers,2,3,.400,1.5,2,3,97.0,101.6
Chicago Bulls,1,4,.200,2.5,1,4,89.6,95.2
Orlando Magic,4,1,.800,—,3,2,100.8,96.0
Atlanta Hawks,2,2,.500,1.5,2,2,94.8,92.3
Charlotte Bobcats,2,2,.500,1.5,0,4,84.5,99.0
Washington Wizards,0,4,.000,3.5,1,3,90.0,100.8
Miami Heat,0,4,.000,3.5,1,3,82.8,89.0
Utah Jazz,3,2,.600,—,3,2,111.4,106.4
Denver Nuggets,2,3,.400,1.0,2,3,102.4,105.0
Portland Trail Blazers,1,3,.250,1.5,1,3,90.8,99.5
Minnesota Timberwolves,0,3,.000,2.0,1,2,95.7,102.3
Seattle SuperSonics,0,5,.000,3.0,1,4,99.8,110.0
Los Angeles Clippers,4,0,1.000,—,3,1,109.0,98.8
Phoenix Suns,3,2,.600,1.5,3,2,103.6,99.6
Los Angeles Lakers,2,2,.500,2.0,2,2,108.8,105.0
Sacramento Kings,1,3,.250,3.0,1,3,94.0,105.3
Golden State Warriors,0,5,.000,4.5,1,4,107.8,119.6
New Orleans Hornets,4,1,.800,—,4,1,103.6,93.6
Dallas Mavericks,4,1,.800,—,4,1,107.2,98.0
Houston Rockets,4,1,.800,—,3,2,95.4,91.2
San Antonio Spurs,4,1,.800,—,4,1,95.0,89.0
Memphis Grizzlies,1,2,.333,2.0,1,2,105.7,107.7
