Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,21,4,.840,—,20,5,101.5,92.0
New York Knicks,16,10,.615,5.5,15,11,108.8,107.0
Philadelphia 76ers,10,15,.400,11.0,13,12,97.6,96.6
Toronto Raptors,9,17,.346,12.5,10,16,102.0,105.3
New Jersey Nets,7,19,.269,14.5,8,18,92.8,98.0
Chicago Bulls,16,8,.667,—,15,9,100.1,96.2
Indiana Pacers,11,13,.458,5.0,13,11,98.3,97.7
Milwaukee Bucks,10,14,.417,6.0,11,13,91.9,93.1
Detroit Pistons,8,18,.308,9.0,8,18,94.7,100.0
Cleveland Cavaliers,7,18,.280,9.5,5,20,93.3,102.8
Miami Heat,19,8,.704,—,22,5,100.8,91.1
Orlando Magic,16,9,.640,2.0,16,9,96.9,92.7
Atlanta Hawks,16,11,.593,3.0,15,12,97.8,96.6
Charlotte Bobcats,9,16,.360,9.0,9,16,93.2,97.4
Washington Wizards,6,18,.250,11.5,6,18,97.2,105.8
Oklahoma City Thunder,18,8,.692,—,15,11,103.7,102.0
Utah Jazz,18,8,.692,—,17,9,101.3,97.3
Denver Nuggets,15,10,.600,2.5,14,11,107.0,104.8
Portland Trail Blazers,12,14,.462,6.0,12,14,94.1,95.0
Minnesota Timberwolves,6,20,.231,12.0,7,19,102.4,109.8
Los Angeles Lakers,19,7,.731,—,20,6,106.4,98.0
Phoenix Suns,12,12,.500,6.0,11,13,109.0,110.0
Golden State Warriors,9,16,.360,9.5,8,17,100.7,106.7
Sacramento Kings,5,18,.217,12.5,6,17,94.7,101.6
Los Angeles Clippers,5,21,.192,14.0,8,18,95.6,101.8
San Antonio Spurs,22,3,.880,—,20,5,106.1,96.8
Dallas Mavericks,20,5,.800,2.0,17,8,98.9,93.2
New Orleans Hornets,15,10,.600,7.0,14,11,93.2,92.0
Memphis Grizzlies,12,14,.462,10.5,13,13,100.2,100.1
Houston Rockets,10,15,.400,12.0,13,12,105.4,105.4
