Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,16,9,.640,—,16,9,99.9,95.4
Cleveland Cavaliers,15,7,.682,-0.5,15,7,102.0,96.7
Charlotte Hornets,14,9,.609,1.0,15,8,102.7,98.0
Chicago Bulls,13,8,.619,1.0,11,10,98.1,97.5
Boston Celtics,14,10,.583,1.5,16,8,103.7,98.8
Atlanta Hawks,14,11,.560,2.0,13,12,100.1,99.7
Detroit Pistons,14,11,.560,2.0,14,11,99.2,97.4
Miami Heat,13,9,.591,1.5,12,10,95.6,93.9
Indiana Pacers,13,9,.591,1.5,14,8,103.5,99.9
Orlando Magic,12,11,.522,3.0,12,11,99.9,99.2
New York Knicks,11,14,.440,5.0,11,14,97.3,99.2
Washington Wizards,10,12,.455,4.5,8,14,101.8,105.3
Milwaukee Bucks,10,15,.400,6.0,8,17,95.5,101.2
Brooklyn Nets,7,16,.304,8.0,7,16,96.6,102.5
Philadelphia 76ers,1,24,.040,15.0,4,21,90.4,102.8
Golden State Warriors,24,1,.960,—,21,4,115.3,102.2
San Antonio Spurs,20,5,.800,4.0,21,4,100.4,88.2
Oklahoma City Thunder,16,8,.667,7.5,17,7,107.6,100.7
Los Angeles Clippers,14,10,.583,9.5,13,11,102.5,100.8
Dallas Mavericks,13,11,.542,10.5,13,11,101.5,100.9
Memphis Grizzlies,13,12,.520,11.0,8,17,96.0,101.2
Houston Rockets,12,12,.500,11.5,10,14,104.2,106.8
Phoenix Suns,11,14,.440,13.0,13,12,105.3,105.0
Utah Jazz,10,12,.455,12.5,12,10,97.8,96.5
Portland Trail Blazers,10,15,.400,14.0,12,13,101.9,102.0
Denver Nuggets,9,14,.391,14.0,7,16,96.8,102.5
Minnesota Timberwolves,9,14,.391,14.0,11,12,102.3,103.5
Sacramento Kings,9,15,.375,14.5,9,15,104.9,108.2
New Orleans Pelicans,6,17,.261,17.0,7,16,101.7,108.4
Los Angeles Lakers,3,21,.125,20.5,5,19,97.0,107.3
