Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,8,1,.889,—,7,2,109.4,102.0
Atlanta Hawks,7,2,.778,1.0,7,2,109.6,98.9
Toronto Raptors,7,2,.778,1.0,6,3,105.3,99.2
Charlotte Hornets,6,3,.667,2.0,6,3,104.4,98.9
Chicago Bulls,6,4,.600,2.5,7,3,106.2,100.8
Detroit Pistons,6,5,.545,3.0,6,5,98.3,96.2
Milwaukee Bucks,5,4,.556,3.0,5,4,103.9,102.0
Boston Celtics,5,5,.500,3.5,5,5,107.9,108.1
Indiana Pacers,5,6,.455,4.0,5,6,106.5,108.1
Brooklyn Nets,4,6,.400,4.5,4,6,105.2,109.5
New York Knicks,4,6,.400,4.5,3,7,101.0,106.5
Orlando Magic,4,7,.364,5.0,2,9,92.6,102.6
Washington Wizards,2,7,.222,6.0,3,6,99.9,104.1
Miami Heat,2,7,.222,6.0,4,5,94.9,98.0
Philadelphia 76ers,1,9,.100,7.5,1,9,95.6,108.9
Los Angeles Clippers,10,1,.909,—,10,1,108.8,92.2
Golden State Warriors,8,2,.800,1.5,7,3,116.4,108.2
San Antonio Spurs,8,3,.727,2.0,7,4,101.2,96.1
Portland Trail Blazers,7,4,.636,3.0,5,6,108.7,111.1
Houston Rockets,6,4,.600,3.5,6,4,107.8,104.8
Utah Jazz,7,5,.583,3.5,8,4,97.5,93.8
Oklahoma City Thunder,6,5,.545,4.0,6,5,103.1,102.7
Los Angeles Lakers,6,5,.545,4.0,6,5,108.6,107.5
Memphis Grizzlies,5,5,.500,4.5,4,6,97.5,101.9
Sacramento Kings,4,7,.364,6.0,4,7,99.8,103.6
Minnesota Timberwolves,3,6,.333,6.0,5,4,107.9,105.1
Denver Nuggets,3,7,.300,6.5,4,6,104.1,108.2
Phoenix Suns,3,8,.273,7.0,3,8,108.4,115.6
Dallas Mavericks,2,7,.222,7.0,3,6,94.9,101.3
New Orleans Pelicans,2,9,.182,8.0,3,8,101.7,109.1
