Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,3,0,1.000,—,2,1,98.0,88.0
Orlando Magic,3,1,.750,0.5,3,1,100.0,93.8
Philadelphia 76ers,2,1,.667,1.0,2,1,93.7,91.3
Boston Celtics,1,2,.333,2.0,0,3,94.0,106.7
Washington Wizards,1,2,.333,2.0,3,0,87.0,76.7
Miami Heat,0,2,.000,2.5,0,2,90.5,100.0
New York Knicks,0,3,.000,3.0,1,2,90.0,100.3
Detroit Pistons,2,0,1.000,—,2,0,97.5,81.5
Indiana Pacers,2,1,.667,0.5,2,1,89.7,88.0
New Orleans Hornets,2,1,.667,0.5,2,1,93.0,84.7
Atlanta Hawks,2,1,.667,0.5,2,1,99.0,98.3
Chicago Bulls,2,1,.667,0.5,2,1,91.7,91.0
Toronto Raptors,1,2,.333,1.5,1,2,74.0,82.3
Cleveland Cavaliers,1,2,.333,1.5,1,2,79.7,89.3
Milwaukee Bucks,0,2,.000,2.0,1,1,91.5,97.5
Dallas Mavericks,2,0,1.000,—,2,0,108.0,95.5
San Antonio Spurs,2,1,.667,0.5,2,1,92.0,86.7
Minnesota Timberwolves,2,1,.667,0.5,2,1,91.3,89.7
Houston Rockets,2,1,.667,0.5,2,1,84.3,80.3
Utah Jazz,1,2,.333,1.5,1,2,91.3,99.0
Denver Nuggets,1,2,.333,1.5,2,1,82.3,81.7
Memphis Grizzlies,0,3,.000,2.5,0,3,97.7,114.7
Sacramento Kings,3,0,1.000,—,3,0,103.3,79.3
Seattle SuperSonics,2,0,1.000,0.5,2,0,96.0,83.0
Portland Trail Blazers,1,2,.333,2.0,0,3,84.3,95.3
Los Angeles Lakers,1,2,.333,2.0,1,2,93.3,94.0
Phoenix Suns,1,2,.333,2.0,1,2,78.0,85.7
Golden State Warriors,1,2,.333,2.0,1,2,97.0,101.7
Los Angeles Clippers,0,2,.000,2.5,0,2,94.5,103.0
