Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,19,2,.905,—,17,4,99.1,89.7
New Jersey Nets,10,8,.556,7.5,8,10,101.7,103.4
Philadelphia 76ers,9,11,.450,9.5,10,10,94.9,95.2
Toronto Raptors,8,10,.444,9.5,6,12,97.1,102.3
New York Knicks,8,11,.421,10.0,7,12,104.0,108.4
Cleveland Cavaliers,16,3,.842,—,16,3,104.0,91.1
Detroit Pistons,11,7,.611,4.5,9,9,95.9,95.4
Milwaukee Bucks,9,12,.429,8.0,9,12,95.4,97.0
Chicago Bulls,8,11,.421,8.0,8,11,97.5,100.5
Indiana Pacers,7,12,.368,9.0,8,11,99.2,101.3
Orlando Magic,15,5,.750,—,14,6,99.7,94.4
Atlanta Hawks,12,6,.667,2.0,10,8,98.7,96.9
Miami Heat,10,9,.526,4.5,10,9,98.8,97.5
Charlotte Bobcats,7,12,.368,7.5,8,11,90.4,92.9
Washington Wizards,3,14,.176,10.5,6,11,97.5,102.2
Portland Trail Blazers,14,7,.667,—,14,7,97.7,93.1
Denver Nuggets,13,7,.650,0.5,12,8,101.7,98.2
Utah Jazz,13,8,.619,1.0,14,7,100.0,95.6
Minnesota Timberwolves,4,14,.222,8.5,6,12,95.8,101.1
Oklahoma City Thunder,2,18,.100,11.5,3,17,91.7,102.5
Los Angeles Lakers,16,2,.889,—,15,3,108.6,96.4
Phoenix Suns,11,9,.550,6.0,10,10,99.9,100.5
Golden State Warriors,5,14,.263,11.5,7,12,106.3,111.4
Sacramento Kings,5,15,.250,12.0,5,15,97.7,105.1
Los Angeles Clippers,3,16,.158,13.5,4,15,91.9,100.3
Houston Rockets,13,7,.650,—,13,7,96.6,92.3
New Orleans Hornets,10,6,.625,1.0,10,6,96.7,92.9
San Antonio Spurs,10,8,.556,2.0,10,8,93.5,92.7
Dallas Mavericks,10,8,.556,2.0,11,7,100.2,97.1
Memphis Grizzlies,5,14,.263,7.5,6,13,93.5,99.5
