Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,28,15,.651,—,29,14,105.6,100.6
Brooklyn Nets,18,26,.409,10.5,16,28,95.0,98.7
Boston Celtics,15,26,.366,12.0,18,23,101.7,103.7
Philadelphia 76ers,8,36,.182,20.5,6,38,89.8,102.3
New York Knicks,8,37,.178,21.0,11,34,92.8,100.8
Chicago Bulls,29,16,.644,—,27,18,102.2,99.3
Cleveland Cavaliers,24,20,.545,4.5,24,20,101.6,100.1
Milwaukee Bucks,22,21,.512,6.0,24,19,98.3,97.0
Detroit Pistons,17,27,.386,11.5,19,25,97.9,99.9
Indiana Pacers,15,30,.333,14.0,19,26,94.7,97.1
Atlanta Hawks,36,8,.818,—,32,12,103.2,96.1
Washington Wizards,29,15,.659,7.0,26,18,99.5,97.3
Miami Heat,19,24,.442,16.5,16,27,92.8,96.4
Charlotte Hornets,19,26,.422,17.5,18,27,94.8,97.4
Orlando Magic,15,31,.326,22.0,14,32,95.7,101.6
Portland Trail Blazers,32,13,.711,—,31,14,103.0,97.2
Oklahoma City Thunder,22,21,.512,9.0,24,19,100.0,98.7
Denver Nuggets,18,25,.419,13.0,18,25,101.6,104.3
Utah Jazz,16,28,.364,15.5,18,26,95.8,98.5
Minnesota Timberwolves,7,35,.167,23.5,9,33,97.5,107.4
Golden State Warriors,35,6,.854,—,34,7,111.1,99.0
Los Angeles Clippers,29,14,.674,7.0,31,12,107.1,100.1
Phoenix Suns,26,19,.578,11.0,26,19,107.5,105.0
Sacramento Kings,16,27,.372,20.0,18,25,101.7,104.3
Los Angeles Lakers,12,32,.273,24.5,13,31,99.6,106.3
Memphis Grizzlies,31,12,.721,—,28,15,101.5,97.4
Houston Rockets,30,14,.682,1.5,28,16,103.1,99.3
Dallas Mavericks,30,14,.682,1.5,31,13,107.9,101.7
San Antonio Spurs,28,17,.622,4.0,29,16,101.4,97.5
New Orleans Pelicans,22,21,.512,9.0,22,21,100.2,99.6
