Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,10,.773,—,30,14,103.0,97.7
Toronto Raptors,29,11,.725,3.0,30,10,112.1,103.7
Cleveland Cavaliers,26,16,.619,7.0,22,20,109.5,108.5
Miami Heat,24,17,.585,8.5,19,22,101.0,102.0
Washington Wizards,24,18,.571,9.0,24,18,106.8,104.5
Detroit Pistons,22,18,.550,10.0,21,19,102.2,101.3
Milwaukee Bucks,22,19,.537,10.5,20,21,105.7,106.4
Indiana Pacers,22,20,.524,11.0,22,20,107.0,106.5
Philadelphia 76ers,19,20,.487,12.5,20,19,108.4,108.1
New York Knicks,19,23,.452,14.0,20,22,103.7,104.7
Charlotte Hornets,16,24,.400,16.0,19,21,105.0,105.8
Brooklyn Nets,16,26,.381,17.0,17,25,106.0,108.8
Chicago Bulls,15,27,.357,18.0,13,29,102.3,108.4
Orlando Magic,12,31,.279,21.5,14,29,105.2,111.1
Atlanta Hawks,11,31,.262,22.0,15,27,104.0,108.3
Golden State Warriors,34,9,.791,—,33,10,115.6,106.3
Houston Rockets,30,11,.732,3.0,30,11,115.0,106.9
San Antonio Spurs,28,15,.651,6.0,26,17,101.2,98.3
Minnesota Timberwolves,28,16,.636,6.5,27,17,108.5,104.7
Portland Trail Blazers,22,20,.524,11.5,22,20,103.7,102.8
Oklahoma City Thunder,22,20,.524,11.5,25,17,104.4,101.6
Denver Nuggets,22,20,.524,11.5,23,19,106.8,105.5
New Orleans Pelicans,21,20,.512,12.0,20,21,110.8,110.9
Los Angeles Clippers,20,21,.488,13.0,20,21,106.9,106.9
Utah Jazz,17,25,.405,16.5,20,22,100.7,101.7
Phoenix Suns,16,27,.372,18.0,13,30,105.5,112.1
Dallas Mavericks,15,28,.349,19.0,19,24,102.6,104.4
Los Angeles Lakers,14,27,.341,19.0,15,26,106.5,110.4
Memphis Grizzlies,13,28,.317,20.0,16,25,98.6,102.0
Sacramento Kings,13,28,.317,20.0,10,31,97.8,106.4
