Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,39,23,.629,—,38,24,95.7,92.6
New York Knicks,38,24,.613,1.0,35,27,92.1,90.3
Philadelphia 76ers,34,27,.557,4.5,33,28,94.1,92.9
Orlando Magic,30,33,.476,9.5,31,32,101.2,101.4
Boston Celtics,27,35,.435,12.0,28,34,97.6,99.2
New Jersey Nets,27,36,.429,12.5,32,31,97.7,97.6
Washington Wizards,20,44,.313,20.0,23,41,95.8,99.8
Indiana Pacers,43,20,.683,—,43,20,101.9,96.7
Toronto Raptors,36,26,.581,6.5,32,30,98.6,98.0
Charlotte Hornets,34,28,.548,8.5,35,27,98.5,96.6
Detroit Pistons,30,31,.492,12.0,32,29,103.8,103.0
Milwaukee Bucks,30,33,.476,13.0,31,32,101.8,102.1
Cleveland Cavaliers,25,37,.403,17.5,23,39,97.1,100.9
Atlanta Hawks,24,37,.393,18.0,24,37,95.8,98.6
Chicago Bulls,13,48,.213,29.0,11,50,85.0,94.7
Utah Jazz,41,20,.672,—,40,21,96.3,92.0
San Antonio Spurs,40,23,.635,2.0,45,18,96.2,90.1
Minnesota Timberwolves,37,25,.597,4.5,36,26,97.6,95.2
Denver Nuggets,26,36,.419,15.5,26,36,98.4,100.7
Dallas Mavericks,25,37,.403,16.5,26,36,100.8,103.1
Houston Rockets,24,38,.387,17.5,26,36,98.0,100.2
Vancouver Grizzlies,18,45,.286,24.0,20,43,93.5,99.0
Los Angeles Lakers,52,11,.825,—,50,13,100.2,90.9
Portland Trail Blazers,48,15,.762,4.0,46,17,97.9,91.0
Phoenix Suns,39,23,.629,12.5,42,20,98.9,93.8
Seattle SuperSonics,38,26,.594,14.5,34,30,97.7,96.6
Sacramento Kings,36,26,.581,15.5,38,24,105.9,102.6
Golden State Warriors,16,46,.258,35.5,16,46,95.9,103.3
Los Angeles Clippers,13,50,.206,39.0,11,52,91.3,102.4
