Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,21,9,.700,—,20,10,102.3,97.0
Brooklyn Nets,15,14,.517,5.5,15,14,94.6,93.9
Boston Celtics,14,14,.500,6.0,13,15,96.3,97.3
Philadelphia 76ers,14,16,.467,7.0,12,18,93.4,96.0
Toronto Raptors,10,20,.333,11.0,10,20,95.8,100.2
Indiana Pacers,17,12,.586,—,16,13,91.7,89.9
Chicago Bulls,15,12,.556,1.0,14,13,92.9,92.1
Milwaukee Bucks,15,12,.556,1.0,13,14,95.6,96.4
Detroit Pistons,10,22,.313,8.5,14,18,94.9,96.7
Cleveland Cavaliers,7,24,.226,11.0,10,21,93.7,99.3
Miami Heat,20,7,.741,—,19,8,103.4,97.6
Atlanta Hawks,18,9,.667,2.0,16,11,97.3,94.8
Orlando Magic,12,17,.414,9.0,13,16,92.9,94.8
Charlotte Bobcats,7,22,.241,14.0,6,23,95.6,104.8
Washington Wizards,4,23,.148,16.0,6,21,89.2,96.9
Oklahoma City Thunder,22,6,.786,—,21,7,105.0,96.8
Denver Nuggets,17,14,.548,6.5,18,13,102.8,100.6
Portland Trail Blazers,14,14,.500,8.0,12,16,97.2,99.5
Minnesota Timberwolves,13,13,.500,8.0,14,12,95.0,94.1
Utah Jazz,15,16,.484,8.5,15,16,98.6,99.4
Los Angeles Clippers,24,6,.800,—,24,6,102.2,92.1
Golden State Warriors,20,10,.667,4.0,17,13,101.3,99.3
Los Angeles Lakers,15,15,.500,9.0,18,12,103.0,100.2
Phoenix Suns,11,19,.367,13.0,11,19,97.1,100.7
Sacramento Kings,10,19,.345,13.5,9,20,96.1,102.0
San Antonio Spurs,23,8,.742,—,23,8,105.4,97.6
Memphis Grizzlies,18,8,.692,2.5,18,8,95.7,90.8
Houston Rockets,16,13,.552,6.0,17,12,105.7,103.1
Dallas Mavericks,12,18,.400,10.5,11,19,98.7,102.9
New Orleans Hornets,6,23,.207,16.0,8,21,91.4,97.6
