Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,52,18,.743,—,53,17,117.7,108.6
Toronto Raptors,49,21,.700,3.0,46,24,113.9,108.8
Philadelphia 76ers,45,25,.643,7.0,42,28,115.1,111.7
Indiana Pacers,44,26,.629,8.0,44,26,108.0,103.9
Boston Celtics,43,27,.614,9.0,46,24,112.8,107.5
Detroit Pistons,36,33,.522,15.5,34,35,107.3,107.6
Brooklyn Nets,36,36,.500,17.0,35,37,111.5,111.8
Miami Heat,33,36,.478,18.5,35,34,105.8,105.7
Orlando Magic,33,38,.465,19.5,34,37,105.7,106.2
Charlotte Hornets,31,38,.449,20.5,32,37,110.3,111.5
Washington Wizards,30,40,.429,22.0,30,40,114.6,116.9
Atlanta Hawks,24,47,.338,28.5,23,48,112.5,118.5
Chicago Bulls,19,52,.268,33.5,19,52,105.2,113.3
Cleveland Cavaliers,17,53,.243,35.0,16,54,104.0,113.4
New York Knicks,14,56,.200,38.0,18,52,105.3,113.8
Golden State Warriors,47,21,.691,—,46,22,117.9,111.8
Denver Nuggets,46,22,.676,1.0,44,24,112.0,107.0
Houston Rockets,44,26,.629,4.0,41,29,112.9,109.9
Portland Trail Blazers,42,27,.609,5.5,42,27,114.0,110.4
Oklahoma City Thunder,42,28,.600,6.0,43,27,114.6,110.8
San Antonio Spurs,41,29,.586,7.0,38,32,111.9,110.4
Los Angeles Clippers,41,30,.577,7.5,38,33,114.7,113.7
Utah Jazz,40,29,.580,7.5,43,26,110.1,106.4
Sacramento Kings,34,35,.493,13.5,33,36,114.0,114.9
Minnesota Timberwolves,32,38,.457,16.0,33,37,112.6,113.5
Los Angeles Lakers,31,39,.443,17.0,31,39,111.9,114.0
New Orleans Pelicans,30,42,.417,19.0,36,36,115.8,116.0
Dallas Mavericks,28,41,.406,19.5,31,38,107.9,109.6
Memphis Grizzlies,28,42,.400,20.0,29,41,102.1,104.6
Phoenix Suns,17,54,.239,31.5,18,53,107.2,116.1
