Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,24,11,.686,—,23,12,95.7,91.6
Boston Celtics,22,14,.611,2.5,22,14,95.6,92.6
Washington Wizards,18,16,.529,5.5,17,17,91.6,91.8
Orlando Magic,19,20,.487,7.0,23,16,99.6,97.4
Philadelphia 76ers,16,20,.444,8.5,19,17,88.8,87.9
New York Knicks,14,22,.389,10.5,14,22,89.4,92.3
Miami Heat,8,26,.235,15.5,10,24,83.7,89.1
Milwaukee Bucks,21,13,.618,—,19,15,96.9,95.5
Indiana Pacers,21,17,.553,2.0,19,19,97.3,97.0
Toronto Raptors,20,16,.556,2.0,18,18,92.3,92.1
Detroit Pistons,17,18,.486,4.5,18,17,94.1,93.6
Charlotte Hornets,17,19,.472,5.0,15,21,93.9,95.9
Atlanta Hawks,13,23,.361,9.0,11,25,94.4,100.2
Cleveland Cavaliers,13,23,.361,9.0,13,23,92.0,95.9
Chicago Bulls,7,29,.194,15.0,7,29,85.5,95.3
Minnesota Timberwolves,27,9,.750,—,26,10,102.4,95.3
San Antonio Spurs,25,9,.735,1.0,25,9,99.5,92.4
Dallas Mavericks,25,11,.694,2.0,23,13,103.3,98.9
Utah Jazz,19,17,.528,8.0,19,17,96.2,95.2
Houston Rockets,12,24,.333,15.0,12,24,90.3,94.8
Memphis Grizzlies,12,24,.333,15.0,11,25,90.2,95.9
Denver Nuggets,11,24,.314,15.5,12,23,92.3,96.7
Los Angeles Lakers,26,8,.765,—,27,7,101.7,92.5
Sacramento Kings,26,9,.743,0.5,25,10,102.5,95.9
Seattle SuperSonics,19,17,.528,8.0,19,17,98.0,97.1
Phoenix Suns,19,18,.514,8.5,20,17,98.4,96.9
Los Angeles Clippers,18,19,.486,9.5,19,18,95.3,95.1
Portland Trail Blazers,17,19,.472,10.0,17,19,93.4,93.9
Golden State Warriors,12,23,.343,14.5,11,24,94.5,99.6
